afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60007348,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut
60007375,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,che
60007456,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,1,0,7,che
60007466,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,0,1,ita
60007508,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hun
60007525,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60007592,NA,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,esp
60007632,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt
60007643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,esp
60007663,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr
60007831,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,esp
60007844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc
60007870,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,2,0,esp
60007903,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,6,12,2,13,isr
60007971,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk
60008041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,dnk
60008043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,swe
60008103,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,aut
60008141,NA,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,1,7,0,1,11,3,swe
60008201,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,4,0,6,che
60008222,NA,0,0,0,0,1,0,0,2,0,1,0,4,0,7,1,0,0,2,10,4,14,aut
60008253,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60008358,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,4,svn
60008408,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,hrv
60008539,NA,0,0,0,0,0,2,1,0,1,0,2,0,0,1,1,0,0,7,7,0,3,irl
60008555,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol
60008613,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,hun
60008643,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,irl
60008760,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6,10,5,5,3,fin
60008841,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,swe
60008870,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,isr
60008948,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,7,0,0,0,0,esp
60008991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tur
60009024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur
60009071,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,3,ita
60009078,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc
60009196,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,esp
60009282,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svk
