afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60012227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60012259,0,0,0,0,0,0,0,0,0,1,0,5,4,2,6,2,2,13,6,16,13,3,ita,yes
60012306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,2,1,15,2,ita,yes
60012311,0,0,3,0,2,0,0,3,2,2,0,17,7,31,10,17,2,49,44,60,50,48,swe,yes
60012324,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,19,20,0,1,tur,yes
60012334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60012383,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,1,0,0,pol,yes
60012413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,grc,yes
60012486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60012499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor,no
60012511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,fin,yes
60012603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60012614,0,0,2,0,0,0,0,2,2,2,9,10,11,6,21,15,19,19,26,58,42,45,che,yes
60012630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,ita,yes
60012636,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,swe,yes
60012753,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,7,4,2,3,0,ita,yes
60012756,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,5,0,0,ita,yes
60012936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,3,0,bel,yes
60012937,0,0,0,0,1,1,3,1,0,3,4,0,2,1,14,8,22,26,2,13,19,2,bel,yes
60012953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60012954,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,3,2,6,5,9,22,17,fin,yes
60013052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60013101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60013141,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,4,1,2,nor,yes
60013173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60013263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tur,yes
60013435,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,4,8,1,3,8,11,15,prt,yes
60013575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60013703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,bel,yes
60013756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,pol,yes
60013835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,prt,yes
60013849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,tur,yes
60013980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60014037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60014077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,swe,yes
60014090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60014096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,ita,yes
60014168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,12,pol,yes
60014221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,tur,yes
60014241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,irl,yes
60014262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,ita,yes
60014378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60014383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60014441,0,0,0,0,0,0,0,0,1,0,0,2,2,11,5,4,2,28,15,1,6,0,che,yes
60014497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,nor,yes
60014504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60014519,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,3,10,9,prt,yes
60014568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60014596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,rou,yes
60014603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irl,no
60014655,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,esp,yes
60014808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,0,tur,yes
60014877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irl,no
60014930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,tur,yes
60014976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,aut,yes
60015098,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,esp,yes
60015179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,esp,yes
60015184,0,3,8,1,1,0,1,0,0,6,7,0,0,0,2,11,3,15,13,6,0,13,che,yes
60015192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,7,11,4,13,11,17,14,esp,yes
60015197,0,0,0,0,0,0,0,2,0,5,3,0,1,0,0,5,9,10,2,0,8,10,ita,yes
60015199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,dnk,yes
60015216,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe,yes
60015234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,isr,yes
60015300,0,0,0,0,0,0,0,0,0,5,0,3,0,4,2,6,6,1,6,16,5,22,ita,yes
60015331,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,6,0,1,0,0,0,5,grc,yes
60015361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,svk,yes
60015375,0,0,0,0,2,1,0,5,6,5,3,1,1,0,0,0,0,6,2,0,13,2,fin,yes
60015585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,tur,yes
60015591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,12,dnk,yes
60015708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60015741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60015826,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,esp,yes
60015986,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,1,1,7,9,ita,yes
60016004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60016041,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,3,8,8,0,21,5,29,ita,yes
60016051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,no
60016104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pol,no
60016128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,yes
60016147,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,1,2,0,pol,yes
60016238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60016357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,esp,yes
60016377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60016382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60016437,0,0,2,0,1,2,1,1,1,1,1,1,7,6,0,12,0,5,2,3,7,5,swe,yes
60016476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,0,2,8,esp,yes
60016574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60016595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60016605,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,2,0,5,5,0,10,0,cze,yes
60016622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,5,3,9,fin,yes
60016663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60016809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,esp,yes
60016829,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,0,0,0,0,bel,yes
60016987,0,0,0,0,0,0,0,0,4,0,0,0,15,0,5,0,0,3,23,0,14,17,fin,yes
60017104,0,0,0,0,0,0,2,4,7,2,0,6,9,3,7,9,13,5,15,6,23,8,prt,yes
60017107,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,2,6,esp,yes
60017275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,12,ita,yes
60017293,0,0,0,0,3,0,2,3,1,1,2,9,9,12,4,6,9,14,13,14,25,17,ita,yes
60017294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60017344,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,dnk,yes
60017375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60017480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,yes
60017563,2,1,0,1,0,0,0,0,0,0,0,4,3,5,4,8,11,1,19,13,5,6,isr,yes
60017697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,6,0,ita,yes
60017743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60017750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,pol,yes
60017815,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,bel,yes
60017838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,1,0,0,esp,yes
60017905,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,10,6,8,0,14,5,15,ita,yes
60018055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60018163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,aut,yes
60018363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,14,8,0,12,4,ita,yes
60018368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,hrv,yes
60018382,1,1,0,2,1,0,1,0,2,0,0,3,17,4,7,9,4,8,6,0,3,3,nor,yes
60018460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor,no
60018462,0,0,2,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe,yes
60018505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,5,0,3,esp,yes
60018589,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,6,0,0,0,5,ita,yes
60018592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc,no
60018597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,aut,yes
60018678,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,11,0,7,0,0,2,esp,yes
60018722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,ita,yes
60018768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60018940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,esp,yes
60019064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60019160,0,0,0,0,1,2,0,7,0,0,6,11,11,2,4,1,10,2,3,2,5,10,dnk,yes
60019181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grc,no
60019290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,esp,yes
60019295,0,0,0,0,0,0,0,0,0,2,0,6,5,11,2,2,2,11,19,31,16,32,swe,yes
60019342,0,0,0,4,1,1,3,1,0,0,1,0,0,1,3,0,6,2,0,0,4,1,bel,yes
60019449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irl,no
60019473,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,che,yes
60019519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,tur,yes
60019619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,7,2,8,2,che,yes
60019636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,8,2,che,yes
60019663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,no
60019769,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,4,1,1,5,esp,yes
60019793,6,0,0,0,0,0,0,8,0,0,3,3,0,14,21,9,10,8,16,16,17,0,bel,yes
60019813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60019826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,prt,yes
60019987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,pol,yes
60020035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,irl,yes
60020086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,che,yes
60020195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,2,0,0,0,0,che,yes
60020261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,2,0,ita,yes
60020432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60020475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,prt,yes
60020484,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,10,6,11,9,0,12,0,tur,yes
60020486,0,0,0,1,0,0,0,9,2,4,4,8,1,4,3,2,3,8,12,26,12,20,che,yes
60020591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60020657,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,1,0,2,0,5,esp,yes
60020766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,10,fin,yes
60020771,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,1,0,1,0,2,1,0,cze,yes
60020919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60020936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60020970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60020985,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,prt,yes
60021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60021136,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,3,swe,yes
60021199,0,7,0,0,0,0,0,0,0,3,3,4,0,9,5,1,17,13,37,19,29,53,ita,yes
60021255,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,3,0,0,2,nor,yes
60021283,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6,9,15,12,22,4,14,17,prt,yes
60021361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,2,8,7,0,pol,yes
60021364,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,isr,yes
60021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,5,esp,yes
60021479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svn,no
60021494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,tur,yes
60021588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60021609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,0,esp,yes
60021631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60021660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60021696,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,4,4,0,0,prt,yes
60021859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,18,10,11,ita,yes
60021876,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,6,2,2,1,0,0,0,nor,yes
60021931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,no
60022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tur,no
60022028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,tur,yes
60022036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,8,3,8,12,aut,yes
60022068,6,0,0,4,0,0,2,7,0,2,3,6,3,0,1,0,0,3,5,7,3,4,swe,yes
60022076,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,3,0,8,0,1,0,4,fin,yes
60022119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,isr,yes
60022134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,dnk,yes
60022146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,2,esp,yes
60022169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60022229,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,1,0,cze,yes
60022237,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,nor,yes
60022400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60022403,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,8,0,10,10,5,20,isr,yes
60022410,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,che,yes
60022415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,esp,yes
60022428,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,8,0,0,0,0,0,0,esp,yes
60022436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60022457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,2,aut,yes
60022512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60022615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60022672,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,grc,yes
60022729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,prt,yes
60022778,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,5,0,12,3,0,0,ita,yes
60022799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60022851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,isr,no
60022956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,ita,yes
60023020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,10,17,3,10,esp,yes
60023052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor,no
60023085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,aut,yes
60023146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,che,yes
60023238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,swe,no
60023256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,ita,yes
60023289,0,0,0,0,0,0,0,0,0,2,5,0,3,0,2,5,3,2,0,4,2,5,che,yes
60023355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,tur,yes
60023452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60023506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,0,7,esp,yes
60023561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,15,10,29,che,yes
60023588,0,3,0,0,0,0,0,5,0,0,0,4,0,9,4,13,4,22,17,0,11,10,che,yes
60023610,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,5,8,11,0,4,7,esp,yes
60023659,0,0,0,1,0,2,0,1,0,1,0,2,7,8,5,3,5,0,1,2,1,5,nor,yes
60023773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita,no
60023786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60023882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,dnk,yes
60023955,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,5,8,10,svn,yes
60024021,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,swe,yes
60024053,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,ita,yes
60024124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60024147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bgr,no
60024252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fin,no
60024257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,esp,yes
60024353,0,0,0,0,0,0,0,2,0,2,2,2,1,3,1,0,3,0,0,2,5,0,ita,yes
60024417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,rou,yes
60024419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,4,10,11,0,3,hun,yes
60024421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,pol,yes
60024484,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,grc,yes
60024521,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,0,2,dnk,yes
60024531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bel,no
60024631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,0,che,yes
60024655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hrv,no
60024690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,3,4,2,ita,yes
60024695,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,esp,yes
60024812,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,7,4,23,14,hun,yes
60024825,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,2,10,22,14,25,prt,yes
60024832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prt,no
60024895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aut,no
60025028,0,0,1,1,4,0,2,0,1,0,1,3,0,1,3,2,0,2,2,2,1,0,esp,yes
60025046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60025063,6,0,0,4,0,0,0,9,10,9,8,7,9,25,34,28,28,65,43,47,27,50,bel,yes
60025153,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,1,4,3,4,0,20,7,ita,yes
60025160,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,3,0,irl,yes
60025187,0,1,0,0,0,2,0,0,1,2,1,0,0,5,0,2,0,6,2,3,12,5,hun,yes
60025235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,ita,yes
60025254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,svn,no
60025543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dnk,no
60025668,0,0,0,0,0,0,2,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,ita,yes
60025670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cze,no
60025703,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,7,0,0,4,3,15,prt,yes
60025747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,swe,yes
60025765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,fin,yes
60025812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,grc,yes
60025844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,esp,no
60025847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,0,0,0,esp,yes
60025858,4,2,4,4,2,3,2,3,3,6,13,13,13,5,12,18,8,18,13,23,22,10,che,yes
60025888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,20,aut,yes
