afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60014594,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,nld,yes
60014776,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,nld,yes
60014842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60014849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60014873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,gbr,yes
60014906,0,0,0,1,5,3,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,gbr,yes
60015028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60015138,0,0,0,0,0,2,0,2,0,2,0,6,0,2,0,4,1,6,20,1,8,11,gbr,yes
60015150,0,0,0,0,0,3,0,12,0,10,0,5,1,0,4,9,7,16,11,20,41,26,gbr,yes
60015159,1,4,4,5,8,3,9,14,6,8,24,28,17,13,11,2,0,8,2,19,9,0,deu,yes
60015196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60015205,0,0,2,3,0,0,0,0,0,0,3,14,12,0,9,3,8,6,7,0,5,6,nld,yes
60015339,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,fra,yes
60015595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,deu,yes
60015618,0,0,0,0,0,0,0,8,0,0,2,9,5,33,6,18,7,20,12,2,23,37,nld,yes
60015622,4,0,0,0,0,0,0,0,0,0,0,0,2,6,0,5,8,17,8,21,0,14,fra,yes
60015627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60015756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60015781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60015815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,3,deu,yes
60015857,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,12,0,0,0,0,0,6,gbr,yes
60015875,0,2,0,0,0,0,0,0,0,2,0,1,3,0,2,3,3,4,3,8,21,1,gbr,yes
60015879,0,0,0,0,0,0,0,0,3,2,0,2,0,8,12,0,7,0,0,0,5,25,gbr,yes
60015945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60016067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60016097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60016183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60016253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60016305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60016361,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,0,fra,yes
60016379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,25,7,0,4,0,gbr,yes
60016415,0,0,0,0,0,0,4,0,0,0,0,11,1,1,2,14,18,54,32,31,33,50,deu,yes
60016418,0,0,0,0,0,0,1,0,4,7,0,0,2,0,0,1,2,5,12,0,0,0,gbr,yes
60016458,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,2,deu,yes
60016529,0,0,0,0,0,0,0,0,0,1,2,0,0,27,0,5,11,27,16,20,10,13,nld,yes
60016550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60016638,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,yes
60016653,0,0,0,0,0,2,0,0,0,0,1,3,8,10,15,18,15,21,24,28,21,25,deu,yes
60016691,0,0,0,0,0,0,0,0,0,0,8,0,0,10,5,2,0,0,0,12,2,5,gbr,yes
60016726,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,gbr,yes
60016908,16,3,8,4,8,2,7,0,8,22,18,14,30,36,36,27,58,38,43,53,61,33,deu,yes
60016939,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,8,6,0,0,3,2,0,gbr,yes
60017059,0,1,2,0,5,0,4,1,0,0,0,6,2,0,13,9,12,23,18,24,23,14,deu,yes
60017129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60017134,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,9,0,0,0,19,6,0,deu,yes
60017166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60017246,2,0,2,0,0,3,2,1,6,17,6,5,6,4,28,16,21,30,10,31,18,15,deu,yes
60017317,0,1,0,0,1,2,1,4,1,6,2,0,0,3,0,8,10,11,7,5,9,14,gbr,yes
60017326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,gbr,yes
60017419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,nld,yes
60017438,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,3,14,0,0,fra,yes
60017488,0,0,0,3,0,1,0,0,0,1,3,4,17,4,0,7,0,7,0,2,6,14,gbr,yes
60017489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60017498,0,0,3,0,0,10,0,0,0,10,2,0,0,0,7,0,0,2,0,0,0,0,gbr,yes
60017724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,8,0,fra,yes
60017766,0,0,0,0,0,0,0,0,3,4,4,1,9,24,12,20,29,29,28,15,18,51,nld,yes
60017780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9,5,0,gbr,yes
60017882,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,3,7,4,2,4,fra,yes
60017969,11,7,0,0,5,7,5,9,18,35,2,24,10,2,7,0,0,12,12,0,11,19,fra,yes
60018012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60018084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,fra,yes
60018134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,fra,yes
60018139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60018229,0,0,0,0,0,2,0,8,2,3,0,2,8,4,15,18,22,10,3,22,14,20,deu,yes
60018317,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,5,0,0,3,0,12,0,fra,yes
60018353,0,0,0,0,0,0,0,3,15,3,10,12,14,14,14,13,8,23,16,15,7,28,deu,yes
60018362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60018366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,deu,yes
60018373,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,2,1,0,0,0,0,3,deu,yes
60018525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60018534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60018596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,nld,yes
60018654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60018733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,54,34,36,fra,yes
60018861,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,3,0,0,gbr,yes
60018869,0,0,0,0,0,0,0,8,0,0,5,0,2,0,1,17,2,20,3,16,10,1,nld,yes
60018965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60019105,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,fra,yes
60019163,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,fra,yes
60019180,0,0,0,0,0,0,0,3,0,1,0,2,1,0,6,0,0,0,5,0,0,0,fra,yes
60019201,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5,0,3,0,0,fra,yes
60019205,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,yes
60019394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,fra,yes
60019415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60019615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,fra,yes
60019630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,deu,yes
60019656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,10,gbr,yes
60019702,0,0,0,0,0,0,0,0,0,9,8,8,9,3,43,23,14,35,40,17,43,32,gbr,yes
60019722,0,0,0,0,2,0,4,5,5,6,18,2,9,12,14,10,6,23,23,29,40,25,deu,yes
60019816,0,2,1,0,0,0,0,0,1,3,6,1,3,18,1,10,13,22,29,22,26,20,nld,yes
60019839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,10,0,4,4,fra,yes
60019953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,6,6,5,10,4,gbr,yes
60019984,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,5,1,18,0,0,nld,yes
60019985,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,1,3,2,1,2,4,fra,yes
60019996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60020016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,13,0,deu,yes
60020022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,deu,yes
60020065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,deu,yes
60020075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60020124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,fra,yes
60020129,0,0,0,0,0,0,0,0,0,1,0,4,11,0,0,0,0,0,0,0,0,5,fra,yes
60020135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,deu,yes
60020238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60020306,0,0,1,0,0,0,0,0,3,0,4,0,7,0,5,6,1,7,0,0,1,7,deu,yes
60020315,0,1,0,1,0,1,0,0,0,0,3,7,0,5,0,4,1,8,7,18,9,11,fra,yes
60020329,19,16,18,24,19,10,16,45,34,44,12,27,31,11,20,25,32,23,11,14,11,5,deu,yes
60020345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60020413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60020416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,19,2,gbr,yes
60020454,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,14,19,0,0,0,0,0,gbr,yes
60020595,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,8,0,0,12,0,0,gbr,yes
60020599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,15,nld,yes
60020623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,11,gbr,yes
60020649,0,0,0,0,0,0,5,2,0,2,0,1,5,0,3,3,0,0,7,6,6,7,gbr,yes
60020650,0,0,0,0,0,0,0,2,2,0,0,0,1,5,8,4,10,26,0,33,10,13,gbr,yes
60020661,0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,13,4,0,9,5,30,41,gbr,yes
60020730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60020773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60020952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,deu,yes
60021097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,2,gbr,yes
60021110,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,19,17,deu,yes
60021260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60021311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,15,6,0,deu,yes
60021327,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,7,0,0,1,2,0,deu,yes
60021328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60021374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60021432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,deu,yes
60021435,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,14,14,35,6,0,51,0,gbr,yes
60021464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60021488,0,0,3,0,2,4,0,0,0,0,2,0,4,2,4,11,1,4,11,8,2,13,fra,yes
60021564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,fra,yes
60021567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,5,0,0,0,fra,yes
60021722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,gbr,yes
60021763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,14,0,3,deu,yes
60021889,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,yes
60021999,0,0,0,0,0,0,0,0,0,0,0,5,2,4,10,3,5,0,0,2,10,0,fra,yes
60022020,0,0,0,0,0,0,0,0,0,3,1,0,0,6,0,10,6,3,0,0,0,3,gbr,yes
60022023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60022046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,gbr,yes
60022091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60022106,0,0,0,1,0,0,0,0,4,1,4,0,7,4,9,0,3,18,8,11,30,7,gbr,yes
60022109,0,0,0,0,0,2,0,0,0,12,0,1,12,15,0,3,5,9,0,4,14,2,gbr,yes
60022113,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,deu,yes
60022132,0,0,0,0,0,0,0,0,4,0,1,3,0,1,0,3,9,0,12,0,3,16,gbr,yes
60022135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5,3,0,4,9,deu,yes
60022148,4,3,3,12,11,10,6,27,20,33,7,39,30,28,31,52,50,52,71,68,66,65,gbr,yes
60022175,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,7,2,2,0,2,2,gbr,yes
60022265,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,nld,yes
60022344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60022357,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,12,0,0,0,0,0,0,gbr,yes
60022368,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,5,5,2,fra,yes
60022376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,3,0,12,fra,yes
60022434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60022653,6,1,2,3,0,1,2,8,0,2,2,3,5,3,0,3,14,0,1,6,3,0,deu,yes
60022683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60022785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,2,0,fra,yes
60022786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60022871,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,7,7,0,gbr,yes
60023080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60023131,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,deu,yes
60023208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,deu,yes
60023239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60023251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,10,0,2,deu,yes
60023477,2,1,0,17,6,19,4,8,12,14,15,11,14,2,14,13,13,32,22,19,20,0,gbr,yes
60023578,0,0,0,0,0,0,0,0,0,0,0,7,17,9,0,8,10,10,6,29,12,4,fra,yes
60023597,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,nld,yes
60023622,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,gbr,yes
60023643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,gbr,yes
60023665,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,gbr,yes
60023686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,10,4,deu,yes
60023861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60023892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60023970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,fra,yes
60023998,1,1,0,0,0,2,2,4,0,2,0,4,6,5,10,11,0,4,6,6,6,9,gbr,yes
60024007,1,0,3,9,9,3,3,9,7,13,15,20,12,21,22,19,25,43,11,31,18,25,deu,yes
60024025,14,4,2,2,0,0,1,2,5,3,7,34,10,26,36,28,38,43,50,55,23,32,deu,yes
60024052,0,0,0,4,0,0,0,0,7,0,3,6,3,4,10,9,4,5,14,32,6,4,deu,yes
60024067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,gbr,yes
60024097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,deu,yes
60024144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,fra,yes
60024240,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,4,0,10,0,0,gbr,yes
60024260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60024356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,gbr,yes
60024400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60024418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60024453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,gbr,yes
60024516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60024568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,9,0,gbr,yes
60024581,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,0,0,gbr,yes
60024610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,fra,yes
60024629,1,0,0,2,0,0,3,6,4,0,10,9,7,11,7,10,27,27,9,22,30,10,deu,yes
60024652,0,0,0,1,3,5,1,1,3,1,1,4,4,7,15,15,0,4,16,6,7,13,fra,yes
60024654,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,8,deu,yes
60024724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,2,gbr,yes
60024766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60024779,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,10,7,9,9,11,21,16,gbr,yes
60024805,0,0,0,0,0,0,0,8,14,4,8,4,8,6,4,13,15,13,0,16,29,6,deu,yes
60024806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60024834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60024884,0,0,0,0,0,0,0,0,0,9,0,11,6,0,1,9,0,9,0,0,0,0,fra,yes
60024899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,fra,yes
60024945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,2,0,fra,yes
60024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,5,fra,yes
60025016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,gbr,yes
60025167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60025200,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,6,0,6,8,5,2,3,gbr,yes
60025225,2,2,0,0,2,2,0,3,4,0,0,0,0,17,0,0,0,6,12,1,0,0,gbr,yes
60025288,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,deu,yes
60025310,0,0,0,0,0,0,0,4,1,1,0,0,0,0,4,6,0,21,1,0,20,0,deu,yes
60025323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60025352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,gbr,yes
60025475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9,4,15,gbr,yes
60025525,0,2,2,1,2,3,2,5,5,10,6,8,6,3,12,9,8,9,4,4,21,12,deu,yes
60025580,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,nld,yes
60025618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60025641,0,4,6,16,11,7,1,14,9,16,16,30,20,15,14,36,24,24,34,25,19,26,deu,yes
60025649,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,gbr,yes
60025676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,8,4,18,30,deu,yes
60025704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60025714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60025735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60025779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60025833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60025906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60025933,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,yes
60025990,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,4,gbr,yes
60026040,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,fra,yes
60026061,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,4,0,2,0,0,0,0,fra,yes
60026067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60026116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr,no
60026124,0,0,0,0,0,10,0,0,0,0,0,0,1,10,11,8,4,19,4,2,11,5,gbr,yes
60026125,0,0,0,0,3,0,4,2,5,0,5,3,18,6,0,13,5,18,6,9,11,7,nld,yes
60026158,0,0,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,15,4,0,4,gbr,yes
60026164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60026166,0,0,0,0,0,0,0,0,0,0,0,5,2,3,11,11,11,11,14,12,13,31,deu,yes
60026199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60026221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,fra,yes
60026245,0,0,0,0,0,0,0,0,0,0,4,12,2,8,9,16,0,30,25,4,29,9,deu,yes
60026278,0,0,0,0,0,0,0,0,0,0,2,3,19,3,0,0,21,34,0,5,0,0,nld,yes
60026314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60026479,0,0,0,0,0,2,0,2,10,3,0,7,5,2,11,5,24,8,19,9,13,25,gbr,yes
60026530,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,4,6,10,4,0,gbr,yes
60026619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,deu,no
60026712,4,0,4,2,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,3,gbr,yes
60026803,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,fra,yes
60026840,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,12,deu,yes
60026851,0,1,0,0,0,0,1,0,2,1,0,1,2,16,35,9,9,36,49,27,17,24,gbr,yes
60026877,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,3,5,10,31,52,32,0,fra,yes
60027101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nld,no
60027156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,fra,yes
60027185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra,no
60027245,1,0,3,0,0,0,6,5,8,8,5,7,0,2,0,1,10,0,9,23,9,0,fra,yes
60027272,0,0,0,0,0,0,0,4,0,3,4,5,3,7,11,13,13,20,44,17,46,47,gbr,yes
60027312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,deu,yes
60027314,0,0,0,5,3,1,3,7,16,11,8,7,12,12,21,28,32,58,12,12,20,17,deu,yes
60027331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,5,3,4,0,fra,yes
