afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country,user
60006807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006832,0,0,0,0,0,4,0,0,0,2,0,1,1,0,3,4,3,0,2,9,4,5,usa,yes
60006840,0,0,0,0,0,0,0,1,7,6,14,2,7,6,5,5,3,3,0,18,4,0,usa,yes
60006873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006894,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,12,can,yes
60006917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006929,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,usa,yes
60006949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60006989,0,0,0,4,1,4,1,0,0,0,0,4,16,5,0,0,8,1,7,0,6,4,usa,yes
60006998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,4,10,13,usa,yes
60007033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,5,6,usa,yes
60007056,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,11,4,1,usa,yes
60007103,0,1,0,0,0,0,1,4,6,0,8,0,4,1,13,2,17,0,14,6,11,0,usa,yes
60007128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,usa,yes
60007174,0,0,0,0,0,0,0,1,2,10,1,2,6,7,11,6,28,18,24,10,10,2,usa,yes
60007200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,8,usa,yes
60007241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,usa,yes
60007267,0,0,0,0,0,0,4,0,2,0,3,3,3,8,5,5,3,2,0,0,0,0,usa,yes
60007278,0,2,4,0,1,4,3,10,9,18,6,9,15,11,3,5,9,8,17,6,10,2,usa,yes
60007363,0,0,0,0,0,0,0,0,8,0,2,1,9,4,4,1,0,7,11,15,5,12,usa,yes
60007421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,usa,yes
60007474,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,4,7,0,0,0,0,usa,yes
60007475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007488,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,usa,yes
60007497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007517,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60007538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007541,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,usa,yes
60007546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007554,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,1,0,0,0,5,1,0,usa,yes
60007566,0,0,0,0,0,0,2,0,0,2,8,1,3,1,1,1,1,7,3,8,2,3,usa,yes
60007567,0,0,0,0,0,2,0,0,11,2,0,0,4,0,0,3,6,10,0,13,3,0,usa,yes
60007587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60007594,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,can,yes
60007595,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,5,0,0,0,1,usa,yes
60007606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,can,yes
60007651,0,0,1,0,1,1,0,3,0,6,2,2,4,15,8,8,13,1,12,1,30,0,usa,yes
60007655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,can,yes
60007670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007677,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,5,0,6,0,usa,yes
60007740,0,0,0,0,0,0,5,0,10,13,5,2,0,0,0,0,0,6,6,6,0,4,usa,yes
60007776,0,6,2,0,0,0,0,4,11,15,6,13,9,4,7,29,15,15,5,5,12,14,usa,yes
60007801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,usa,yes
60007828,0,0,0,0,0,0,0,3,0,7,2,2,3,0,7,11,1,6,9,7,5,16,usa,yes
60007834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,usa,yes
60007906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60007930,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,usa,yes
60007977,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60007988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,usa,yes
60007995,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,3,0,0,2,0,usa,yes
60007997,0,0,0,2,0,0,0,3,3,0,11,0,4,5,11,8,6,42,10,14,31,17,usa,yes
60008023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008032,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,3,0,0,usa,yes
60008081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008130,0,0,3,0,0,0,0,0,0,3,0,7,1,0,13,19,0,4,5,7,17,15,usa,yes
60008231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,usa,yes
60008279,0,0,0,0,0,0,0,11,10,6,3,2,1,5,10,5,3,10,10,12,14,13,usa,yes
60008308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,8,usa,yes
60008417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,usa,yes
60008438,0,0,0,0,3,5,3,3,11,0,0,0,4,0,7,0,5,13,10,3,1,0,usa,yes
60008485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008599,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,usa,yes
60008609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,usa,yes
60008634,0,0,0,3,0,0,0,0,0,2,0,0,0,0,8,12,1,7,2,5,15,0,usa,yes
60008666,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,4,2,4,0,3,0,0,usa,yes
60008667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,can,yes
60008705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008724,0,1,0,2,0,4,0,0,0,10,2,2,3,2,9,39,29,51,33,85,46,60,usa,yes
60008738,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,usa,yes
60008768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,0,0,0,can,yes
60008772,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60008789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,usa,yes
60008809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60008926,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,3,3,11,4,4,usa,yes
60008978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,14,3,14,usa,yes
60008980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,usa,yes
60009037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009060,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,1,0,0,0,0,0,usa,yes
60009084,0,0,0,0,0,0,0,1,0,4,0,6,3,9,7,16,7,6,4,14,10,4,usa,yes
60009164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,6,usa,yes
60009165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009205,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,usa,yes
60009222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009226,0,0,0,0,0,0,0,0,0,4,1,0,6,1,1,4,4,7,1,8,8,4,usa,yes
60009235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009254,0,1,0,0,0,1,0,4,3,4,8,3,13,21,2,5,18,3,6,7,24,16,usa,yes
60009343,0,0,0,0,0,0,1,0,0,13,2,2,4,3,9,19,8,21,14,14,31,23,usa,yes
60009362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009389,0,0,0,0,0,0,0,5,0,2,0,0,0,9,6,11,0,1,0,0,14,8,usa,yes
60009408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,usa,yes
60009415,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,12,3,usa,yes
60009441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,can,yes
60009460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009470,0,1,9,1,11,5,5,20,27,23,10,28,43,28,40,70,47,48,73,55,81,33,usa,yes
60009500,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,usa,yes
60009507,0,0,0,0,0,1,0,4,2,0,2,13,15,1,32,11,15,24,11,23,43,11,can,yes
60009543,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,usa,yes
60009550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009611,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60009635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,2,0,0,usa,yes
60009657,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,2,0,10,0,17,18,2,can,yes
60009697,0,1,0,0,0,8,0,0,3,11,4,2,0,6,1,0,2,0,0,0,5,4,can,yes
60009788,0,0,0,0,0,0,0,2,14,4,0,4,0,7,6,5,6,2,8,26,12,6,usa,yes
60009796,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,2,usa,yes
60009800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60009804,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,usa,yes
60009828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,usa,yes
60009831,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,usa,yes
60009839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,5,0,2,1,can,yes
60009841,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,usa,yes
60009858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60009861,0,0,0,1,0,2,0,0,2,0,1,7,1,3,1,7,4,0,1,4,2,0,usa,yes
60009866,0,0,0,0,1,1,8,5,4,4,6,2,3,9,5,27,10,12,5,3,6,1,usa,yes
60009875,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,4,5,5,0,3,7,0,usa,yes
60009892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60009972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,can,yes
60009982,20,10,5,6,3,5,5,4,6,17,19,19,28,6,21,28,64,59,47,47,42,72,usa,yes
60010029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,usa,yes
60010065,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,12,1,2,3,11,4,10,usa,yes
60010073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,usa,yes
60010079,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,11,0,0,0,9,0,usa,yes
60010187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010237,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,14,0,0,0,4,7,3,usa,yes
60010261,0,1,0,8,2,5,7,1,0,0,2,3,4,9,3,2,5,0,15,12,3,14,usa,yes
60010263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,1,0,0,usa,yes
60010313,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60010339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,usa,yes
60010342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,2,usa,yes
60010352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,usa,yes
60010365,0,0,0,1,0,6,0,0,10,8,2,2,4,9,18,7,16,17,6,27,19,20,can,yes
60010374,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,3,0,0,0,0,0,usa,yes
60010451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010491,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,2,15,0,1,usa,yes
60010494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010584,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,usa,yes
60010730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,usa,yes
60010756,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,3,0,1,usa,yes
60010803,0,0,0,0,0,0,0,0,0,6,1,6,0,0,2,2,0,0,0,0,3,0,usa,yes
60010806,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,usa,yes
60010833,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,can,yes
60010841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010853,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,can,yes
60010860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60010861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,usa,yes
60010884,0,0,0,0,0,0,0,0,2,0,1,0,6,0,6,0,0,0,0,9,12,5,can,yes
60010887,0,0,0,0,0,0,0,10,2,0,13,2,3,5,3,12,35,22,24,24,6,19,usa,yes
60010905,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,4,4,can,yes
60010910,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,2,0,0,usa,yes
60010966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,usa,yes
60010971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,usa,yes
60011092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,3,usa,yes
60011252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011278,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,3,1,2,3,usa,yes
60011339,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,1,7,0,20,usa,yes
60011347,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,2,2,0,0,0,usa,yes
60011393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,can,yes
60011410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011455,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,usa,yes
60011460,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,4,4,0,3,0,5,11,usa,yes
60011479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,usa,yes
60011484,0,0,0,0,1,0,0,2,2,0,0,1,0,3,0,0,2,0,0,5,3,4,usa,yes
60011528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,usa,yes
60011542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,2,usa,yes
60011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,usa,yes
60011550,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,can,yes
60011605,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,10,14,7,3,11,usa,yes
60011635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60011666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,usa,yes
60011677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,usa,yes
60011754,0,2,1,0,0,0,0,0,0,1,3,3,0,5,4,5,4,1,1,7,11,10,usa,yes
60011765,0,0,0,1,0,3,0,2,1,1,2,3,2,6,2,0,2,0,0,0,0,0,usa,yes
60011772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,can,yes
60011845,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,usa,yes
60011848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60011873,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,16,0,0,0,3,4,usa,yes
60011889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,10,4,usa,yes
60011893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can,no
60011951,0,0,0,0,2,2,0,0,9,0,0,4,5,4,0,0,6,0,0,2,0,0,usa,yes
60011976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,usa,yes
60012018,0,0,0,0,0,0,0,2,0,0,0,2,0,3,2,2,0,1,0,1,5,1,usa,yes
60012028,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,usa,yes
60012038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,usa,yes
60012270,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,can,yes
60012284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,usa,yes
60012317,23,16,29,24,21,21,13,37,44,21,15,36,20,15,44,31,36,61,49,43,48,53,usa,yes
60012387,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,0,4,0,0,0,2,0,usa,yes
60012445,0,0,0,2,0,0,3,0,3,0,0,2,6,0,0,0,1,0,19,0,0,7,usa,yes
60012468,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,4,0,0,can,yes
60012516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,usa,yes
60012529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012553,0,0,4,3,1,0,0,4,3,6,3,5,19,17,10,26,8,18,26,31,15,20,usa,yes
60012560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012641,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,usa,yes
60012695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60012708,0,0,0,2,0,0,2,2,10,2,2,16,10,12,4,17,30,20,15,21,15,23,usa,yes
60012734,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,usa,yes
60012771,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,usa,yes
60012786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,usa,yes
60012831,0,0,0,0,0,0,0,0,0,0,2,1,2,7,0,1,0,1,0,0,0,10,usa,yes
60012856,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60012918,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,usa,yes
60012957,0,0,0,0,0,0,0,0,0,7,3,1,0,2,6,19,7,2,20,9,10,13,usa,yes
60012981,0,2,2,6,0,0,0,7,5,8,7,1,2,10,17,9,17,13,31,33,30,33,usa,yes
60013060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,usa,yes
60013096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,usa,yes
60013099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,usa,yes
60013123,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,23,0,1,1,15,9,usa,yes
60013223,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,usa,yes
60013227,0,0,0,0,0,1,0,0,0,3,9,8,12,2,15,3,5,16,13,20,4,16,usa,yes
60013234,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,yes
60013278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,can,yes
60013335,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,usa,yes
60013340,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,usa,yes
60013369,0,0,0,0,16,1,5,11,21,8,4,12,19,12,26,23,58,24,26,36,30,23,usa,yes
60013372,0,6,0,0,3,1,2,0,1,5,12,3,13,7,6,10,5,8,5,13,27,21,usa,yes
60013402,1,4,0,0,0,3,3,3,14,9,11,6,15,10,17,32,29,31,34,39,54,29,usa,yes
60013404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,usa,yes
60013409,3,0,0,5,1,0,7,0,0,8,9,9,3,5,8,14,14,14,7,3,9,33,usa,yes
60013609,0,1,0,0,0,0,5,3,3,7,7,3,1,5,7,13,5,10,12,16,7,12,usa,yes
60013610,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,0,1,0,0,2,0,2,usa,yes
60013671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,usa,yes
60013676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60013780,0,2,1,1,1,8,3,3,1,2,1,8,4,7,1,2,6,18,0,1,0,8,usa,yes
60013791,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,14,8,usa,yes
60013813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,4,0,3,0,usa,yes
60013851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60013871,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,8,14,7,0,0,3,usa,yes
60013894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60013936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,usa,yes
60013953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa,no
60013959,0,0,0,2,0,2,1,3,2,0,4,1,13,5,0,21,17,18,29,11,29,10,usa,yes
