afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60000990,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,1,1,swe
60001001,0,0,0,0,0,0,0,0,1,5,2,0,6,15,13,18,34,24,48,40,53,51,usa
60001011,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,jpn
60001018,0,0,0,0,0,0,0,0,0,0,1,0,1,3,9,2,3,6,2,4,7,6,kor
60001060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60001091,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,4,0,8,5,12,fra
60001097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,0,8,0,deu
60001099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jpn
60001104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,grc
60001115,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,4,2,3,0,0,usa
60001117,0,1,3,4,0,0,0,3,13,19,1,14,15,1,18,25,18,28,19,40,26,21,usa
60001138,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,ita
60001142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001157,0,0,0,0,0,0,0,0,1,0,3,4,17,16,17,29,28,18,10,2,13,9,nld
60001166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ind
60001170,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,1,1,2,6,kor
60001171,0,0,0,1,1,0,1,0,1,1,3,3,0,0,0,1,0,0,0,2,0,5,esp
60001187,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,kor
60001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,usa
60001255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,jpn
60001278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mys
