"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"39",1996,NA,NA,"100393165","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100393165",NA,NA,NA,0,"100393165"
"40",1996,NA,NA,"100394182","gbr",3,3,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100394182",NA,NA,NA,0,"100394182"
"41",1996,NA,NA,"100399697","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100399697",NA,NA,NA,0,"100399697"
"42",1996,NA,NA,"100401573","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100401573",NA,NA,NA,0,"100401573"
"43",1996,NA,NA,"100402381","fra",7,3,0.429,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100402381",NA,NA,NA,0,"100402381"
"44",1996,NA,NA,"100408305","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100408305",NA,NA,NA,0,"100408305"
"45",1996,2005,2005,"100410716","nld",6,1,0.167,1996,2005,NA,NA,NA,NA,NA,NA,NA,NA,"100410716",NA,NA,NA,0,"100410716"
"46",1996,2003,2003,"100414207","deu",10,1,0.1,1996,2003,NA,NA,NA,NA,NA,NA,NA,NA,"100414207",NA,NA,NA,0,"100414207"
"47",1996,NA,NA,"100418380","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100418380",NA,NA,NA,0,"100418380"
"48",1996,2003,2003,"100425528","deu",23,5,0.217,1996,2003,NA,NA,NA,NA,NA,NA,NA,NA,"100425528",NA,NA,NA,0,"100425528"
"49",1996,NA,NA,"100426730","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100426730",NA,NA,NA,0,"100426730"
"50",1996,2010,2010,"100430027","deu",1,1,1,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"100430027",NA,NA,NA,0,"100430027"
"51",1996,NA,NA,"100431795","fra",6,3,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100431795",NA,NA,NA,0,"100431795"
"52",1996,NA,NA,"100432577","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100432577",NA,NA,NA,0,"100432577"
"53",1996,NA,NA,"100432788","nld",5,2,0.4,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100432788",NA,NA,NA,0,"100432788"
"54",1996,NA,NA,"100436452","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100436452",NA,NA,NA,0,"100436452"
"55",1996,NA,NA,"100439042","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100439042",NA,NA,NA,0,"100439042"
"56",1996,NA,NA,"100439650","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100439650",NA,NA,NA,0,"100439650"
"57",1996,NA,NA,"100443262","fra",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100443262",NA,NA,NA,0,"100443262"
"58",1996,NA,NA,"100444938","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100444938",NA,NA,NA,0,"100444938"
"59",1996,2003,2003,"100447416","deu",27,5,0.185,1996,2003,NA,NA,NA,NA,NA,NA,NA,NA,"100447416",NA,NA,NA,0,"100447416"
"60",1996,NA,NA,"100449860","deu",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100449860",NA,NA,NA,0,"100449860"
"61",1996,NA,NA,"100455531","gbr",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100455531",NA,NA,NA,0,"100455531"
"62",1996,NA,NA,"100457533","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100457533",NA,NA,NA,0,"100457533"
"63",1996,NA,NA,"100461140","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100461140",NA,NA,NA,0,"100461140"
"64",1996,NA,NA,"100465473","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100465473",NA,NA,NA,0,"100465473"
"65",1996,2006,2006,"100471963","deu",1,0,0,1996,2006,NA,NA,NA,NA,NA,NA,NA,NA,"100471963",NA,NA,NA,0,"100471963"
"66",1996,NA,NA,"100478086","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100478086",NA,NA,NA,0,"100478086"
"67",1996,NA,NA,"100479157","deu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100479157",NA,NA,NA,0,"100479157"
"68",1996,NA,NA,"100492214","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100492214",NA,NA,NA,0,"100492214"
"69",1996,NA,NA,"100492861","fra",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100492861",NA,NA,NA,0,"100492861"
"70",1996,NA,NA,"100494832","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100494832",NA,NA,NA,0,"100494832"
"71",1996,NA,NA,"100504081","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100504081",NA,NA,NA,0,"100504081"
"72",1996,NA,NA,"100505015","gbr",8,4,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100505015",NA,NA,NA,0,"100505015"
"73",1996,NA,NA,"100505735","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100505735",NA,NA,NA,0,"100505735"
"74",1996,NA,NA,"100506014","fra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100506014",NA,NA,NA,0,"100506014"
"75",1996,NA,NA,"100508247","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100508247",NA,NA,NA,0,"100508247"
"76",1996,2011,2011,"100511854","fra",2,2,1,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"100511854",NA,NA,NA,0,"100511854"
"77",1996,NA,NA,"100512344","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100512344",NA,NA,NA,0,"100512344"
"78",1996,NA,NA,"100518334","deu",4,3,0.75,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100518334",NA,NA,NA,0,"100518334"
"79",1996,NA,NA,"100524708","deu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100524708",NA,NA,NA,0,"100524708"
"80",1996,2013,2013,"100525866","fra",8,6,0.75,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"100525866",NA,NA,NA,0,"100525866"
"81",1996,2000,2000,"100528017","deu",21,5,0.238,1996,2000,NA,NA,NA,NA,NA,NA,NA,NA,"100528017",NA,NA,NA,0,"100528017"
"82",1996,2010,2010,"100528374","deu",8,5,0.625,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"100528374",NA,NA,NA,0,"100528374"
"83",1996,NA,NA,"100528538","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100528538",NA,NA,NA,0,"100528538"
"84",1996,NA,NA,"100528577","nld",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100528577",NA,NA,NA,0,"100528577"
"85",1996,NA,NA,"100535064","nld",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100535064",NA,NA,NA,0,"100535064"
"86",1996,NA,NA,"100541188","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100541188",NA,NA,NA,0,"100541188"
"87",1996,2010,2010,"100541698","deu",5,1,0.2,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"100541698",NA,NA,NA,0,"100541698"
"88",1996,NA,NA,"100546782","deu",6,3,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100546782",NA,NA,NA,0,"100546782"
"89",1996,NA,NA,"100547567","deu",4,3,0.75,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100547567",NA,NA,NA,0,"100547567"
"90",1996,NA,NA,"100560033","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100560033",NA,NA,NA,0,"100560033"
"91",1996,NA,NA,"100569017","fra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100569017",NA,NA,NA,0,"100569017"
"92",1996,NA,NA,"100570744","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100570744",NA,NA,NA,0,"100570744"
