per,toa,toa.1,id,country,inst_size,inst_mob_size,mob_share,per.1,toa.2,ego_country,pub_no,ego_net_size_no,collab_country_no,toa_old,id.1,lagged_expo,adopted,lagged_int_expo,lagged_reg_expo,lagged_nat_expo,id.2
2002,2015,2015,60015765,can,4,3,0.75,2002,2015,NA,NA,NA,NA,NA,60015765,0,0,0,0,0,60015765
2002,2002,2002,60015849,usa,23,8,0.348,2002,2002,usa,1,1,1,1997,60015849,0,1,0,0,0,60015849
2002,2004,2004,60015881,can,76,21,0.276,2002,2004,NA,NA,NA,NA,NA,60015881,0,0,0,0,0,60015881
2002,2005,2005,60015891,usa,20,10,0.5,2002,2005,NA,NA,NA,NA,NA,60015891,0,0,0,0,0,60015891
2002,2000,2000,60015913,can,141,56,0.397,2002,2000,NA,NA,NA,NA,NA,60015913,1,1,0.5,0.5,0,60015913
2002,2001,2001,60015941,usa,53,13,0.245,2002,2001,usa,1,3,2,2000,60015941,0,1,0,0,0,60015941
2002,1997,1997,60016005,can,46,23,0.5,2002,1997,NA,NA,NA,NA,NA,60016005,0.666666667,1,0,0.33,0.33,60016005
2002,2004,2004,60016053,usa,7,2,0.286,2002,2004,NA,NA,NA,NA,NA,60016053,0,0,0,0,0,60016053
2002,2017,2017,60016069,usa,4,0,0,2002,2017,NA,NA,NA,NA,NA,60016069,0,0,0,0,0,60016069
2002,2016,2016,60016081,usa,3,3,1,2002,2016,NA,NA,NA,NA,NA,60016081,0,0,0,0,0,60016081
2002,2006,2006,60016173,usa,42,25,0.595,2002,2006,NA,NA,NA,NA,NA,60016173,0,0,0,0,0,60016173
2002,2013,2013,60016200,usa,5,2,0.4,2002,2013,NA,NA,NA,NA,NA,60016200,0,0,0,0,0,60016200
2002,2011,2011,60016247,usa,5,2,0.4,2002,2011,NA,NA,NA,NA,NA,60016247,0,0,0,0,0,60016247
2002,2017,2017,60016257,usa,7,2,0.286,2002,2017,NA,NA,NA,NA,NA,60016257,0,0,0,0,0,60016257
2002,2005,2005,60016261,usa,20,10,0.5,2002,2005,NA,NA,NA,NA,NA,60016261,0,0,0,0,0,60016261
2002,2002,2002,60016280,usa,33,10,0.303,2002,2002,usa,1,1,1,1999,60016280,0,1,0,0,0,60016280
2002,2017,2017,60016326,usa,5,0,0,2002,2017,NA,NA,NA,NA,NA,60016326,0,0,0,0,0,60016326
2002,2015,2015,60016344,usa,5,0,0,2002,2015,NA,NA,NA,NA,NA,60016344,0,0,0,0,0,60016344
2002,2013,2013,60016497,usa,1,0,0,2002,2013,NA,NA,NA,NA,NA,60016497,0,0,0,0,0,60016497
2002,2014,2014,60016602,usa,17,2,0.118,2002,2014,NA,NA,NA,NA,NA,60016602,0,0,0,0,0,60016602
2002,1997,1997,60016619,usa,1,0,0,2002,1997,NA,NA,NA,NA,NA,60016619,0,1,0,0,0,60016619
2002,2009,2009,60016634,usa,2,1,0.5,2002,2009,NA,NA,NA,NA,NA,60016634,0,0,0,0,0,60016634
2002,2017,2017,60016643,usa,13,1,0.077,2002,2017,NA,NA,NA,NA,NA,60016643,0,0,0,0,0,60016643
2002,2012,2012,60016660,usa,9,6,0.667,2002,2012,NA,NA,NA,NA,NA,60016660,0,0,0,0,0,60016660
2002,2013,2013,60016662,usa,13,1,0.077,2002,2013,NA,NA,NA,NA,NA,60016662,0,0,0,0,0,60016662
2002,2011,2011,60016730,usa,19,8,0.421,2002,2011,NA,NA,NA,NA,NA,60016730,0,0,0,0,0,60016730
2002,2002,2002,60016733,usa,125,40,0.32,2002,2002,NA,NA,NA,NA,NA,60016733,1,1,0,0,1,60016733
2002,1998,1998,60016782,usa,343,163,0.475,2002,1998,usa,2,2,2,1996,60016782,0,1,0,0,0,60016782
2002,1997,1997,60016849,can,365,188,0.515,2002,1997,can,2,2,2,1996,60016849,1,1,0,0.5,0.5,60016849
2002,2007,2007,60016983,can,26,9,0.346,2002,2007,NA,NA,NA,NA,NA,60016983,0,0,0,0,0,60016983
2002,2012,2012,60017018,can,20,11,0.55,2002,2012,NA,NA,NA,NA,NA,60017018,0,0,0,0,0,60017018
2002,2006,2006,60017031,usa,16,6,0.375,2002,2006,NA,NA,NA,NA,NA,60017031,0,0,0,0,0,60017031
2002,2017,2017,60017093,usa,6,1,0.167,2002,2017,NA,NA,NA,NA,NA,60017093,0,0,0,0,0,60017093
2002,2017,2017,60017094,can,5,1,0.2,2002,2017,NA,NA,NA,NA,NA,60017094,0,0,0,0,0,60017094
2002,2003,2003,60017130,usa,22,1,0.045,2002,2003,usa,1,2,1,2002,60017130,0,0,0,0,0,60017130
2002,2010,2010,60017216,usa,5,4,0.8,2002,2010,NA,NA,NA,NA,NA,60017216,0,0,0,0,0,60017216
2002,2008,2008,60017252,usa,32,23,0.719,2002,2008,NA,NA,NA,NA,NA,60017252,0,0,0,0,0,60017252
2002,2006,2006,60017336,usa,42,20,0.476,2002,2006,NA,NA,NA,NA,NA,60017336,0.333333333,0,0,0,0.33,60017336
2002,2009,2009,60017367,can,7,5,0.714,2002,2009,NA,NA,NA,NA,NA,60017367,0,0,0,0,0,60017367
2002,2005,2005,60017412,usa,36,5,0.139,2002,2005,NA,NA,NA,NA,NA,60017412,0,0,0,0,0,60017412
2002,2015,2015,60017457,usa,3,0,0,2002,2015,NA,NA,NA,NA,NA,60017457,0,0,0,0,0,60017457
2002,2009,2009,60017592,can,10,8,0.8,2002,2009,NA,NA,NA,NA,NA,60017592,0,0,0,0,0,60017592
2002,2013,2013,60017606,usa,4,0,0,2002,2013,NA,NA,NA,NA,NA,60017606,0,0,0,0,0,60017606
2002,2000,2000,60017672,usa,24,14,0.583,2002,2000,NA,NA,NA,NA,NA,60017672,0,1,0,0,0,60017672
2002,1997,1997,60017777,usa,243,97,0.399,2002,1997,usa,6,14,5,1996,60017777,0.727272727,1,0.09,0.27,0.36,60017777
2002,2004,2004,60017994,usa,210,96,0.457,2002,2004,NA,NA,NA,NA,NA,60017994,0,0,0,0,0,60017994
2002,2012,2012,60018043,usa,8,1,0.125,2002,2012,NA,NA,NA,NA,NA,60018043,0,0,0,0,0,60018043
2002,2011,2011,60018141,usa,7,1,0.143,2002,2011,NA,NA,NA,NA,NA,60018141,0,0,0,0,0,60018141
2002,2002,2002,60018179,usa,22,5,0.227,2002,2002,usa,1,1,1,1996,60018179,0,1,0,0,0,60018179
2002,2002,2002,60018208,usa,35,7,0.2,2002,2002,NA,NA,NA,NA,NA,60018208,0,1,0,0,0,60018208
2002,2016,2016,60018306,usa,6,1,0.167,2002,2016,NA,NA,NA,NA,NA,60018306,0,0,0,0,0,60018306
2002,2009,2009,60018319,usa,3,1,0.333,2002,2009,NA,NA,NA,NA,NA,60018319,0,0,0,0,0,60018319
2002,2012,2012,60018425,usa,2,1,0.5,2002,2012,NA,NA,NA,NA,NA,60018425,0,0,0,0,0,60018425
2002,2014,2014,60018466,usa,8,0,0,2002,2014,NA,NA,NA,NA,NA,60018466,0,0,0,0,0,60018466
2002,2011,2011,60018471,can,8,3,0.375,2002,2011,NA,NA,NA,NA,NA,60018471,0,0,0,0,0,60018471
2002,2012,2012,60018481,usa,4,4,1,2002,2012,NA,NA,NA,NA,NA,60018481,0,0,0,0,0,60018481
2002,1997,1997,60018491,can,63,28,0.444,2002,1997,can,2,2,2,1996,60018491,0,1,0,0,0,60018491
2002,2008,2008,60018495,can,3,1,0.333,2002,2008,NA,NA,NA,NA,NA,60018495,0,0,0,0,0,60018495
2002,2013,2013,60018527,usa,17,5,0.294,2002,2013,NA,NA,NA,NA,NA,60018527,0,0,0,0,0,60018527
2002,1998,1998,60018573,usa,34,5,0.147,2002,1998,NA,NA,NA,NA,NA,60018573,0.333333333,1,0,0,0.33,60018573
2002,2012,2012,60018691,usa,4,2,0.5,2002,2012,NA,NA,NA,NA,NA,60018691,0,0,0,0,0,60018691
2002,2012,2012,60018701,usa,12,7,0.583,2002,2012,NA,NA,NA,NA,NA,60018701,0,0,0,0,0,60018701
2002,2002,2002,60018741,usa,60,8,0.133,2002,2002,NA,NA,NA,NA,NA,60018741,1,1,0,0,1,60018741
2002,2014,2014,60018859,usa,7,0,0,2002,2014,NA,NA,NA,NA,NA,60018859,0,0,0,0,0,60018859
2002,2016,2016,60018917,usa,3,1,0.333,2002,2016,NA,NA,NA,NA,NA,60018917,0,0,0,0,0,60018917
2002,2008,2008,60018922,usa,19,7,0.368,2002,2008,NA,NA,NA,NA,NA,60018922,0,0,0,0,0,60018922
2002,2000,2000,60018926,usa,22,6,0.273,2002,2000,NA,NA,NA,NA,NA,60018926,0,1,0,0,0,60018926
2002,2008,2008,60018988,usa,8,5,0.625,2002,2008,NA,NA,NA,NA,NA,60018988,0,0,0,0,0,60018988
2002,2004,2004,60019000,can,24,7,0.292,2002,2004,NA,NA,NA,NA,NA,60019000,0,0,0,0,0,60019000
2002,2001,2001,60019012,usa,64,20,0.313,2002,2001,usa,1,1,1,2000,60019012,0,1,0,0,0,60019012
2002,2016,2016,60019135,usa,3,0,0,2002,2016,NA,NA,NA,NA,NA,60019135,0,0,0,0,0,60019135
2002,2015,2015,60019187,usa,8,0,0,2002,2015,NA,NA,NA,NA,NA,60019187,0,0,0,0,0,60019187
2002,2016,2016,60019188,usa,1,0,0,2002,2016,NA,NA,NA,NA,NA,60019188,0,0,0,0,0,60019188
2002,2017,2017,60019216,usa,2,1,0.5,2002,2017,NA,NA,NA,NA,NA,60019216,0,0,0,0,0,60019216
2002,1999,1999,60019289,usa,8,2,0.25,2002,1999,NA,NA,NA,NA,NA,60019289,0.75,1,0,0,0.75,60019289
2002,2010,2010,60019348,usa,3,0,0,2002,2010,NA,NA,NA,NA,NA,60019348,0,0,0,0,0,60019348
2002,1998,1998,60019356,usa,69,24,0.348,2002,1998,NA,NA,NA,NA,NA,60019356,0,1,0,0,0,60019356
2002,2015,2015,60019369,usa,6,1,0.167,2002,2015,NA,NA,NA,NA,NA,60019369,0,0,0,0,0,60019369
2002,2008,2008,60019404,usa,8,3,0.375,2002,2008,NA,NA,NA,NA,NA,60019404,0,0,0,0,0,60019404
2002,2015,2015,60019424,usa,2,0,0,2002,2015,NA,NA,NA,NA,NA,60019424,0,0,0,0,0,60019424
2002,2016,2016,60019446,usa,4,2,0.5,2002,2016,NA,NA,NA,NA,NA,60019446,0,0,0,0,0,60019446
2002,2013,2013,60019526,usa,4,2,0.5,2002,2013,NA,NA,NA,NA,NA,60019526,0,0,0,0,0,60019526
2002,2005,2005,60019595,usa,23,0,0,2002,2005,NA,NA,NA,NA,NA,60019595,0,0,0,0,0,60019595
2002,2016,2016,60019600,usa,6,2,0.333,2002,2016,NA,NA,NA,NA,NA,60019600,0,0,0,0,0,60019600
2002,2008,2008,60019647,usa,40,17,0.425,2002,2008,NA,NA,NA,NA,NA,60019647,0,0,0,0,0,60019647
2002,1997,1997,60019674,usa,61,20,0.328,2002,1997,NA,NA,NA,NA,NA,60019674,1,1,0,0.33,0.67,60019674
2002,2015,2015,60019740,usa,8,1,0.125,2002,2015,NA,NA,NA,NA,NA,60019740,0,0,0,0,0,60019740
2002,2017,2017,60019868,usa,3,2,0.667,2002,2017,NA,NA,NA,NA,NA,60019868,0,0,0,0,0,60019868
2002,2005,2005,60019905,usa,81,24,0.296,2002,2005,NA,NA,NA,NA,NA,60019905,0,0,0,0,0,60019905
2002,2000,2000,60019909,usa,72,17,0.236,2002,2000,usa,1,1,1,1999,60019909,0.5,1,0,0,0.5,60019909
2002,2011,2011,60019991,can,7,6,0.857,2002,2011,NA,NA,NA,NA,NA,60019991,0,0,0,0,0,60019991
2002,2015,2015,60020059,usa,21,3,0.143,2002,2015,NA,NA,NA,NA,NA,60020059,0,0,0,0,0,60020059
2002,2011,2011,60020204,usa,7,4,0.571,2002,2011,NA,NA,NA,NA,NA,60020204,0,0,0,0,0,60020204
2002,2016,2016,60020296,usa,3,0,0,2002,2016,NA,NA,NA,NA,NA,60020296,0,0,0,0,0,60020296
2002,2017,2017,60020301,usa,4,1,0.25,2002,2017,NA,NA,NA,NA,NA,60020301,0,0,0,0,0,60020301
2002,2002,2002,60020304,usa,58,16,0.276,2002,2002,usa,3,4,1,2001,60020304,1,1,0,0,1,60020304
2002,2015,2015,60020359,usa,6,5,0.833,2002,2015,NA,NA,NA,NA,NA,60020359,0,0,0,0,0,60020359
2002,2002,2002,60020418,usa,10,2,0.2,2002,2002,usa,1,2,1,1999,60020418,0,1,0,0,0,60020418
2002,2001,2001,60020420,usa,21,0,0,2002,2001,NA,NA,NA,NA,NA,60020420,0.2,1,0,0,0.2,60020420
2002,2017,2017,60020441,usa,3,0,0,2002,2017,NA,NA,NA,NA,NA,60020441,0,0,0,0,0,60020441
2002,2015,2015,60020462,usa,3,3,1,2002,2015,NA,NA,NA,NA,NA,60020462,0,0,0,0,0,60020462
2002,2009,2009,60020468,usa,3,2,0.667,2002,2009,NA,NA,NA,NA,NA,60020468,0,0,0,0,0,60020468
2002,2009,2009,60020469,usa,62,23,0.371,2002,2009,usa,1,2,2,2002,60020469,0,0,0,0,0,60020469
2002,1997,1997,60020547,usa,155,34,0.219,2002,1997,usa,1,1,1,1996,60020547,0,1,0,0,0,60020547
2002,2010,2010,60020565,usa,47,13,0.277,2002,2010,NA,NA,NA,NA,NA,60020565,0,0,0,0,0,60020565
2002,2003,2003,60020567,usa,3,1,0.333,2002,2003,NA,NA,NA,NA,NA,60020567,0,0,0,0,0,60020567
2002,2011,2011,60020590,usa,15,3,0.2,2002,2011,NA,NA,NA,NA,NA,60020590,0,0,0,0,0,60020590
2002,2011,2011,60020626,usa,2,0,0,2002,2011,NA,NA,NA,NA,NA,60020626,0,0,0,0,0,60020626
2002,2003,2003,60020633,usa,29,7,0.241,2002,2003,NA,NA,NA,NA,NA,60020633,0,0,0,0,0,60020633
2002,2015,2015,60020638,usa,2,0,0,2002,2015,NA,NA,NA,NA,NA,60020638,0,0,0,0,0,60020638
2002,2005,2005,60020791,usa,11,5,0.455,2002,2005,NA,NA,NA,NA,NA,60020791,0,0,0,0,0,60020791
2002,2014,2014,60020804,usa,3,1,0.333,2002,2014,NA,NA,NA,NA,NA,60020804,0,0,0,0,0,60020804
2002,2008,2008,60020873,usa,35,7,0.2,2002,2008,NA,NA,NA,NA,NA,60020873,0,0,0,0,0,60020873
2002,2013,2013,60020908,usa,42,5,0.119,2002,2013,NA,NA,NA,NA,NA,60020908,0,0,0,0,0,60020908
2002,2004,2004,60020948,usa,5,1,0.2,2002,2004,NA,NA,NA,NA,NA,60020948,0,0,0,0,0,60020948
2002,2015,2015,60020949,usa,2,1,0.5,2002,2015,NA,NA,NA,NA,NA,60020949,0,0,0,0,0,60020949
2002,2009,2009,60020999,usa,23,13,0.565,2002,2009,NA,NA,NA,NA,NA,60020999,0,0,0,0,0,60020999
2002,2006,2006,60021013,usa,6,2,0.333,2002,2006,NA,NA,NA,NA,NA,60021013,0,0,0,0,0,60021013
2002,2012,2012,60021023,usa,11,0,0,2002,2012,NA,NA,NA,NA,NA,60021023,0,0,0,0,0,60021023
2002,2003,2003,60021121,usa,34,11,0.324,2002,2003,NA,NA,NA,NA,NA,60021121,0,0,0,0,0,60021121
2002,2014,2014,60021137,usa,3,2,0.667,2002,2014,NA,NA,NA,NA,NA,60021137,0,0,0,0,0,60021137
2002,2002,2002,60021143,usa,20,3,0.15,2002,2002,usa,1,2,1,1999,60021143,0,1,0,0,0,60021143
2002,2005,2005,60021160,usa,85,31,0.365,2002,2005,NA,NA,NA,NA,NA,60021160,0,0,0,0,0,60021160
2002,2007,2007,60021191,usa,23,7,0.304,2002,2007,NA,NA,NA,NA,NA,60021191,0,0,0,0,0,60021191
2002,2013,2013,60021211,usa,13,3,0.231,2002,2013,NA,NA,NA,NA,NA,60021211,0,0,0,0,0,60021211
2002,2010,2010,60021212,usa,3,1,0.333,2002,2010,NA,NA,NA,NA,NA,60021212,0,0,0,0,0,60021212
2002,2013,2013,60021235,usa,3,2,0.667,2002,2013,NA,NA,NA,NA,NA,60021235,0,0,0,0,0,60021235
2002,2004,2004,60021285,usa,40,10,0.25,2002,2004,NA,NA,NA,NA,NA,60021285,0,0,0,0,0,60021285
2002,2013,2013,60021334,usa,13,2,0.154,2002,2013,NA,NA,NA,NA,NA,60021334,0,0,0,0,0,60021334
2002,1998,1998,60021439,usa,114,8,0.07,2002,1998,NA,NA,NA,NA,NA,60021439,0,1,0,0,0,60021439
2002,2008,2008,60021478,can,5,2,0.4,2002,2008,NA,NA,NA,NA,NA,60021478,0,0,0,0,0,60021478
2002,2003,2003,60021497,usa,18,3,0.167,2002,2003,NA,NA,NA,NA,NA,60021497,0,0,0,0,0,60021497
2002,2000,2000,60021508,usa,130,23,0.177,2002,2000,usa,1,1,1,1999,60021508,0.5,1,0.5,0,0,60021508
2002,1997,1997,60021519,usa,102,52,0.51,2002,1997,NA,NA,NA,NA,NA,60021519,0,1,0,0,0,60021519
2002,2001,2001,60021566,usa,5,1,0.2,2002,2001,NA,NA,NA,NA,NA,60021566,1,1,0,0,1,60021566
2002,1998,1998,60021568,usa,37,7,0.189,2002,1998,NA,NA,NA,NA,NA,60021568,1,1,0,0,1,60021568
2002,2014,2014,60021578,usa,11,1,0.091,2002,2014,NA,NA,NA,NA,NA,60021578,0,0,0,0,0,60021578
2002,2011,2011,60021600,can,24,13,0.542,2002,2011,NA,NA,NA,NA,NA,60021600,0,0,0,0,0,60021600
2002,2004,2004,60021624,usa,60,23,0.383,2002,2004,NA,NA,NA,NA,NA,60021624,0,0,0,0,0,60021624
2002,2017,2017,60021781,can,2,1,0.5,2002,2017,NA,NA,NA,NA,NA,60021781,0,0,0,0,0,60021781
2002,2001,2001,60021784,usa,83,29,0.349,2002,2001,usa,2,5,2,1996,60021784,1,1,0.5,0,0.5,60021784
2002,2016,2016,60021814,usa,6,2,0.333,2002,2016,NA,NA,NA,NA,NA,60021814,0,0,0,0,0,60021814
2002,1997,1997,60021918,usa,87,30,0.345,2002,1997,NA,NA,NA,NA,NA,60021918,1,1,0.67,0,0.33,60021918
2002,2002,2002,60021947,usa,56,22,0.393,2002,2002,usa,1,2,1,2000,60021947,0,1,0,0,0,60021947
2002,2013,2013,60021971,usa,17,7,0.412,2002,2013,NA,NA,NA,NA,NA,60021971,0,0,0,0,0,60021971
2002,2017,2017,60022056,usa,3,3,1,2002,2017,NA,NA,NA,NA,NA,60022056,0,0,0,0,0,60022056
2002,2011,2011,60022144,usa,6,0,0,2002,2011,NA,NA,NA,NA,NA,60022144,0,0,0,0,0,60022144
2002,1997,1997,60022195,usa,291,134,0.46,2002,1997,usa,3,7,1,1996,60022195,0.8,1,0,0,0.8,60022195
2002,2012,2012,60022249,usa,12,0,0,2002,2012,NA,NA,NA,NA,NA,60022249,0,0,0,0,0,60022249
2002,2011,2011,60022286,usa,5,3,0.6,2002,2011,NA,NA,NA,NA,NA,60022286,0,0,0,0,0,60022286
2002,2010,2010,60022355,usa,9,3,0.333,2002,2010,NA,NA,NA,NA,NA,60022355,0,0,0,0,0,60022355
2002,2012,2012,60022386,usa,21,17,0.81,2002,2012,NA,NA,NA,NA,NA,60022386,0,0,0,0,0,60022386
2002,2009,2009,60022478,usa,6,0,0,2002,2009,NA,NA,NA,NA,NA,60022478,0,0,0,0,0,60022478
2002,2011,2011,60022559,usa,4,1,0.25,2002,2011,NA,NA,NA,NA,NA,60022559,0,0,0,0,0,60022559
2002,2006,2006,60022577,usa,11,2,0.182,2002,2006,NA,NA,NA,NA,NA,60022577,0,0,0,0,0,60022577
2002,2007,2007,60022590,usa,34,9,0.265,2002,2007,NA,NA,NA,NA,NA,60022590,0,0,0,0,0,60022590
2002,2002,2002,60022600,usa,2,2,1,2002,2002,usa,1,1,1,1999,60022600,0,1,0,0,0,60022600
2002,2004,2004,60022659,usa,24,7,0.292,2002,2004,NA,NA,NA,NA,NA,60022659,1,0,1,0,0,60022659
2002,2011,2011,60022693,usa,3,3,1,2002,2011,NA,NA,NA,NA,NA,60022693,0,0,0,0,0,60022693
2002,1997,1997,60022756,usa,240,69,0.288,2002,1997,usa,1,2,1,1996,60022756,1,1,0,0.5,0.5,60022756
2002,2002,2002,60022758,usa,12,5,0.417,2002,2002,NA,NA,NA,NA,NA,60022758,0,1,0,0,0,60022758
2002,2006,2006,60022826,usa,2,0,0,2002,2006,NA,NA,NA,NA,NA,60022826,0,0,0,0,0,60022826
2002,2015,2015,60022844,usa,9,1,0.111,2002,2015,NA,NA,NA,NA,NA,60022844,0,0,0,0,0,60022844
2002,2011,2011,60022890,usa,8,5,0.625,2002,2011,NA,NA,NA,NA,NA,60022890,0,0,0,0,0,60022890
2002,2017,2017,60022904,usa,2,2,1,2002,2017,NA,NA,NA,NA,NA,60022904,0,0,0,0,0,60022904
2002,2009,2009,60022908,usa,2,1,0.5,2002,2009,NA,NA,NA,NA,NA,60022908,0,0,0,0,0,60022908
2002,2001,2001,60022944,usa,8,1,0.125,2002,2001,NA,NA,NA,NA,NA,60022944,0.5,1,0,0,0.5,60022944
2002,2015,2015,60022974,usa,2,0,0,2002,2015,NA,NA,NA,NA,NA,60022974,0,0,0,0,0,60022974
2002,2005,2005,60023004,usa,12,5,0.417,2002,2005,NA,NA,NA,NA,NA,60023004,0,0,0,0,0,60023004
2002,2000,2000,60023009,usa,23,11,0.478,2002,2000,usa,1,4,2,1999,60023009,0,1,0,0,0,60023009
2002,2008,2008,60023018,usa,16,7,0.438,2002,2008,NA,NA,NA,NA,NA,60023018,0,0,0,0,0,60023018
2002,2016,2016,60023022,can,7,4,0.571,2002,2016,NA,NA,NA,NA,NA,60023022,0,0,0,0,0,60023022
2002,2012,2012,60023053,usa,3,2,0.667,2002,2012,NA,NA,NA,NA,NA,60023053,0,0,0,0,0,60023053
2002,2006,2006,60023143,usa,37,12,0.324,2002,2006,NA,NA,NA,NA,NA,60023143,0,0,0,0,0,60023143
2002,2001,2001,60023187,usa,11,5,0.455,2002,2001,NA,NA,NA,NA,NA,60023187,0,1,0,0,0,60023187
2002,2013,2013,60023205,usa,1,0,0,2002,2013,NA,NA,NA,NA,NA,60023205,0,0,0,0,0,60023205
2002,2000,2000,60023222,usa,94,33,0.351,2002,2000,NA,NA,NA,NA,NA,60023222,0,1,0,0,0,60023222
2002,2004,2004,60023242,usa,67,28,0.418,2002,2004,usa,1,2,2,2002,60023242,0,0,0,0,0,60023242
2002,2009,2009,60023247,usa,3,0,0,2002,2009,NA,NA,NA,NA,NA,60023247,0,0,0,0,0,60023247
2002,2009,2009,60023253,usa,2,2,1,2002,2009,NA,NA,NA,NA,NA,60023253,0,0,0,0,0,60023253
2002,2013,2013,60023317,usa,10,2,0.2,2002,2013,NA,NA,NA,NA,NA,60023317,0,0,0,0,0,60023317
2002,2009,2009,60023403,usa,12,3,0.25,2002,2009,NA,NA,NA,NA,NA,60023403,0,0,0,0,0,60023403
2002,2008,2008,60023458,usa,21,10,0.476,2002,2008,NA,NA,NA,NA,NA,60023458,0,0,0,0,0,60023458
2002,2007,2007,60023471,usa,21,6,0.286,2002,2007,NA,NA,NA,NA,NA,60023471,0,0,0,0,0,60023471
2002,2016,2016,60023492,usa,2,1,0.5,2002,2016,NA,NA,NA,NA,NA,60023492,0,0,0,0,0,60023492
2002,2002,2002,60023500,usa,1,0,0,2002,2002,usa,1,2,1,2001,60023500,0.666666667,1,0,0,0.67,60023500
2002,2011,2011,60023517,usa,7,1,0.143,2002,2011,NA,NA,NA,NA,NA,60023517,0,0,0,0,0,60023517
2002,2002,2002,60023653,usa,11,7,0.636,2002,2002,usa,1,3,2,2001,60023653,1,1,0,0,1,60023653
2002,2012,2012,60023655,usa,3,2,0.667,2002,2012,NA,NA,NA,NA,NA,60023655,0,0,0,0,0,60023655
2002,1996,1996,60023691,usa,531,207,0.39,2002,1996,usa,4,9,4,1996,60023691,1,1,0.2,0.4,0.4,60023691
2002,2014,2014,60023695,usa,2,2,1,2002,2014,NA,NA,NA,NA,NA,60023695,0,0,0,0,0,60023695
2002,2017,2017,60023860,usa,4,0,0,2002,2017,NA,NA,NA,NA,NA,60023860,0,0,0,0,0,60023860
2002,2010,2010,60023868,usa,17,8,0.471,2002,2010,NA,NA,NA,NA,NA,60023868,0,0,0,0,0,60023868
2002,2013,2013,60023908,usa,7,1,0.143,2002,2013,NA,NA,NA,NA,NA,60023908,0,0,0,0,0,60023908
2002,2008,2008,60023927,usa,19,4,0.211,2002,2008,NA,NA,NA,NA,NA,60023927,0.4,0,0,0,0.4,60023927
2002,2013,2013,60024036,usa,13,5,0.385,2002,2013,NA,NA,NA,NA,NA,60024036,0,0,0,0,0,60024036
2002,2015,2015,60024063,usa,11,1,0.091,2002,2015,NA,NA,NA,NA,NA,60024063,0,0,0,0,0,60024063
2002,2003,2003,60024266,usa,10,2,0.2,2002,2003,usa,1,1,1,2002,60024266,0,0,0,0,0,60024266
2002,2012,2012,60024321,usa,4,3,0.75,2002,2012,NA,NA,NA,NA,NA,60024321,0,0,0,0,0,60024321
2002,2000,2000,60024324,usa,183,52,0.284,2002,2000,usa,2,3,2,1999,60024324,0,1,0,0,0,60024324
2002,2007,2007,60024334,usa,3,0,0,2002,2007,NA,NA,NA,NA,NA,60024334,0,0,0,0,0,60024334
2002,2015,2015,60024385,usa,5,5,1,2002,2015,NA,NA,NA,NA,NA,60024385,0,0,0,0,0,60024385
2002,1998,1998,60024399,usa,103,37,0.359,2002,1998,NA,NA,NA,NA,NA,60024399,1,1,0.25,0,0.75,60024399
2002,2000,2000,60024438,usa,42,13,0.31,2002,2000,usa,1,2,1,1999,60024438,0,1,0,0,0,60024438
2002,2005,2005,60024492,usa,11,4,0.364,2002,2005,NA,NA,NA,NA,NA,60024492,0,0,0,0,0,60024492
2002,1999,1999,60024541,usa,141,53,0.376,2002,1999,usa,5,12,5,1998,60024541,0,1,0,0,0,60024541
2002,1998,1998,60024609,usa,43,8,0.186,2002,1998,NA,NA,NA,NA,NA,60024609,0,1,0,0,0,60024609
2002,1998,1998,60024613,usa,79,18,0.228,2002,1998,usa,1,2,2,1997,60024613,0.75,1,0,0,0.75,60024613
2002,2016,2016,60024672,usa,5,0,0,2002,2016,NA,NA,NA,NA,NA,60024672,0,0,0,0,0,60024672
2002,2004,2004,60024746,usa,21,7,0.333,2002,2004,NA,NA,NA,NA,NA,60024746,0,0,0,0,0,60024746
2002,2016,2016,60024842,usa,2,0,0,2002,2016,NA,NA,NA,NA,NA,60024842,0,0,0,0,0,60024842
2002,2016,2016,60024861,usa,1,0,0,2002,2016,NA,NA,NA,NA,NA,60024861,0,0,0,0,0,60024861
2002,2013,2013,60024885,usa,11,3,0.273,2002,2013,NA,NA,NA,NA,NA,60024885,0,0,0,0,0,60024885
2002,2007,2007,60024890,usa,17,6,0.353,2002,2007,NA,NA,NA,NA,NA,60024890,0,0,0,0,0,60024890
2002,2006,2006,60024941,usa,55,19,0.345,2002,2006,NA,NA,NA,NA,NA,60024941,0,0,0,0,0,60024941
2002,1997,1997,60024978,usa,199,48,0.241,2002,1997,usa,1,1,1,1996,60024978,0.2,1,0,0,0.2,60024978
2002,2007,2007,60024997,usa,29,8,0.276,2002,2007,NA,NA,NA,NA,NA,60024997,0,0,0,0,0,60024997
2002,1997,1997,60025038,usa,187,68,0.364,2002,1997,usa,1,1,1,1996,60025038,0,1,0,0,0,60025038
2002,2017,2017,60025093,usa,2,1,0.5,2002,2017,NA,NA,NA,NA,NA,60025093,0,0,0,0,0,60025093
2002,2002,2002,60025111,usa,167,45,0.269,2002,2002,usa,2,3,2,2001,60025111,0,1,0,0,0,60025111
2002,2001,2001,60025152,usa,67,22,0.328,2002,2001,NA,NA,NA,NA,NA,60025152,0.5,1,0,0,0.5,60025152
2002,2016,2016,60025194,usa,4,0,0,2002,2016,NA,NA,NA,NA,NA,60025194,0,0,0,0,0,60025194
