"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"2145",2002,NA,NA,"116344727","chl",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116344727",0,0,0,0,"116344727"
"2146",2002,NA,NA,"117693697","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117693697",0,0,0,0,"117693697"
"2147",2002,NA,NA,"117873234","bra",2,2,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117873234",0,0,0,0,"117873234"
"2148",2002,NA,NA,"117891351","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117891351",0,0,0,0,"117891351"
"2149",2002,NA,NA,"118162888","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118162888",0,0,0,0,"118162888"
"2150",2002,NA,NA,"118163044","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118163044",0,0,0,0,"118163044"
"2151",2002,NA,NA,"118163415","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118163415",0,0,0,0,"118163415"
"2152",2002,NA,NA,"118334561","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118334561",0,0,0,0,"118334561"
"2153",2002,NA,NA,"118612143","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118612143",0,0,0,0,"118612143"
"2154",2002,NA,NA,"118781700","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118781700",0,0,0,0,"118781700"
"2155",2002,NA,NA,"118892942","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118892942",0,0,0,0,"118892942"
"2156",2002,NA,NA,"119011755","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119011755",0,0,0,0,"119011755"
"2157",2002,NA,NA,"119199571","bra",5,1,0.2,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119199571",0,0,0,0,"119199571"
"2158",2002,NA,NA,"119701756","chl",3,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119701756",0,0,0,0,"119701756"
"2159",2002,NA,NA,"120325931","ury",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120325931",0,0,0,0,"120325931"
"2160",2002,NA,NA,"120325942","chl",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120325942",0,0,0,0,"120325942"
"2161",2002,2016,2016,"120325973","chl",6,0,0,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"120325973",0,0,0,0,"120325973"
"2162",2002,NA,NA,"120326003","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326003",0,0,0,0,"120326003"
"2163",2002,NA,NA,"120326290","bra",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326290",0,0,0,0,"120326290"
"2164",2002,NA,NA,"120326959","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326959",0,0,0,0,"120326959"
"2165",2002,NA,NA,"120361918","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120361918",0,0,0,0,"120361918"
"2166",2002,NA,NA,"120373044","mex",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120373044",0,0,0,0,"120373044"
"2167",2002,NA,NA,"120395665","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120395665",0,0,0,0,"120395665"
"2168",2002,2002,2002,"60000036","bra",62,17,0.274,2002,2002,NA,NA,NA,NA,NA,NA,NA,NA,"60000036",0,0,0,1,"60000036"
"2169",2002,NA,NA,"60000263","arg",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000263",0,0,0,0,"60000263"
"2170",2002,2008,2008,"60000509","bra",85,15,0.176,2002,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60000509",0,0,0,0,"60000509"
"2171",2002,NA,NA,"60000590","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000590",0,0,0,0,"60000590"
"2172",2002,2006,2006,"60000658","arg",5,2,0.4,2002,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60000658",1,0,0,0,"60000658"
"2173",2002,NA,NA,"60000958","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000958",0,0,0,0,"60000958"
"2174",2002,2016,2016,"60001282","chl",12,2,0.167,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60001282",0,0,0,0,"60001282"
"2175",2002,2007,2007,"60001563","arg",15,10,0.667,2002,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60001563",0,0,0,0,"60001563"
"2176",2002,NA,NA,"60001701","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60001701",0,0,0,0,"60001701"
"2177",2002,NA,NA,"60001865","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60001865",0,0,0,0,"60001865"
"2178",2002,2011,2011,"60001890","bra",48,9,0.188,2002,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60001890",0,0,0,0,"60001890"
"2179",2002,2007,2007,"60002218","arg",3,2,0.667,2002,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60002218",0,0,0,0,"60002218"
"2180",2002,NA,NA,"60002281","mex",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60002281",0,0,0,0,"60002281"
"2181",2002,2005,2005,"60002636","chl",38,16,0.421,2002,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60002636",0,0,0,0,"60002636"
"2182",2002,2010,2010,"60002864","arg",5,5,1,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60002864",0,0,0,0,"60002864"
"2183",2002,2001,2001,"60002946","chl",58,22,0.379,2002,2001,"chl",2,5,2,1996,"30","18","60","60002946",0,0,0,1,"60002946"
"2184",2002,2016,2016,"60003079","bra",2,1,0.5,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60003079",0,0,0,0,"60003079"
"2185",2002,2009,2009,"60003634","chl",21,7,0.333,2002,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60003634",0,0,0,0,"60003634"
"2186",2002,NA,NA,"60004234","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60004234",0,0,0,0,"60004234"
"2187",2002,2009,2009,"60004518","arg",38,15,0.395,2002,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60004518",0,0,0,0,"60004518"
"2188",2002,2010,2010,"60005499","bra",9,1,0.111,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60005499",0,0,0,0,"60005499"
"2189",2002,NA,NA,"60005554","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005554",0,0,0,0,"60005554"
"2190",2002,2012,2012,"60005618","mex",2,2,1,2002,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60005618",0,0,0,0,"60005618"
"2191",2002,NA,NA,"60005847","mex",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005847",0,0,0,0,"60005847"
"2192",2002,NA,NA,"60005881","chl",5,4,0.8,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005881",0,0,0,0,"60005881"
"2193",2002,2008,2008,"60006028","bra",71,20,0.282,2002,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60006028",0,0,0,0,"60006028"
"2194",2002,NA,NA,"60006171","bra",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006171",0,0,0,0,"60006171"
"2195",2002,NA,NA,"60006469","chl",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006469",0,0,0,0,"60006469"
"2196",2002,2005,2005,"60006726","bra",85,23,0.271,2002,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60006726",0,0,0,0,"60006726"
"2197",2002,2003,2003,"60008088","bra",186,56,0.301,2002,2003,NA,NA,NA,NA,NA,NA,NA,NA,"60008088",0,0,0,0,"60008088"
"2198",2002,NA,NA,"60008167","mex",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008167",0,0,0,0,"60008167"
"2199",2002,NA,NA,"60008547","arg",9,2,0.222,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008547",0,0,0,0,"60008547"
"2200",2002,2008,2008,"60008781","chl",14,10,0.714,2002,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60008781",0,0,0,0,"60008781"
"2201",2002,NA,NA,"60008943","mex",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008943",0,0,0,0,"60008943"
"2202",2002,2015,2015,"60008944","arg",14,0,0,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60008944",0,0,0,0,"60008944"
"2203",2002,NA,NA,"60009065","arg",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009065",0,0,0,0,"60009065"
"2204",2002,NA,NA,"60009128","chl",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009128",0,0,0,0,"60009128"
"2205",2002,2009,2009,"60009149","mex",12,6,0.5,2002,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60009149",0,0,0,0,"60009149"
"2206",2002,NA,NA,"60009264","arg",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009264",0,0,0,0,"60009264"
"2207",2002,2011,2011,"60009625","bra",14,3,0.214,2002,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60009625",0,0,0,0,"60009625"
"2208",2002,NA,NA,"60009771","mex",3,2,0.667,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009771",0,0,0,0,"60009771"
"2209",2002,NA,NA,"60010144","chl",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60010144",0,0,0,0,"60010144"
"2210",2002,2017,2017,"60010253","bra",8,0,0,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60010253",0,0,0,0,"60010253"
"2211",2002,2016,2016,"60010295","bra",2,1,0.5,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60010295",0,0,0,0,"60010295"
"2212",2002,2014,2014,"60010749","arg",1,0,0,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60010749",0,0,0,0,"60010749"
"2213",2002,NA,NA,"60011039","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011039",0,0,0,0,"60011039"
"2214",2002,NA,NA,"60011117","mex",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011117",0,0,0,0,"60011117"
"2215",2002,2007,2007,"60011300","mex",16,10,0.625,2002,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60011300",0,0,0,0,"60011300"
"2216",2002,2015,2015,"60011324","bra",6,1,0.167,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60011324",0,0,0,0,"60011324"
"2217",2002,NA,NA,"60011644","bra",3,1,0.333,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011644",0,0,0,0,"60011644"
"2218",2002,2017,2017,"60011682","chl",3,1,0.333,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60011682",0,0,0,0,"60011682"
"2219",2002,2013,2013,"60012035","chl",4,1,0.25,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60012035",0,0,0,0,"60012035"
"2220",2002,NA,NA,"60012368","bra",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012368",0,0,0,0,"60012368"
"2221",2002,2016,2016,"60012374","bra",31,5,0.161,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60012374",0,0,0,0,"60012374"
"2222",2002,2000,2000,"60012464","chl",157,60,0.382,2002,2000,"chl",1,2,2,1996,"18","2","11.111","60012464",0,0,0,1,"60012464"
"2223",2002,NA,NA,"60012871","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012871",0,0,0,0,"60012871"
"2224",2002,2010,2010,"60013084","chl",8,6,0.75,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60013084",0,0,0,0,"60013084"
"2225",2002,NA,NA,"60013136","mex",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60013136",0,0,0,0,"60013136"
"2226",2002,2016,2016,"60013259","mex",8,4,0.5,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60013259",0,0,0,0,"60013259"
"2227",2002,2007,2007,"60013592","chl",6,4,0.667,2002,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60013592",0,0,0,0,"60013592"
"2228",2002,2015,2015,"60013710","bra",2,1,0.5,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60013710",0,0,0,0,"60013710"
"2229",2002,2002,2002,"60013792","bra",18,3,0.167,2002,2002,NA,NA,NA,NA,NA,NA,NA,NA,"60013792",0,0,0,1,"60013792"
"2230",2002,NA,NA,"60014024","arg",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014024",0,0,0,0,"60014024"
"2231",2002,2014,2014,"60014120","bra",20,3,0.15,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60014120",0,0,0,0,"60014120"
"2232",2002,NA,NA,"60014217","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014217",0,0,0,0,"60014217"
"2233",2002,2013,2013,"60014598","bra",15,2,0.133,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60014598",0,0,0,0,"60014598"
"2234",2002,NA,NA,"60014878","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014878",0,0,0,0,"60014878"
"2235",2002,2016,2016,"60014923","mex",6,1,0.167,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014923",0,0,0,0,"60014923"
"2236",2002,2016,2016,"60014992","bra",14,9,0.643,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014992",0,0,0,0,"60014992"
"2237",2002,2010,2010,"60015043","bra",11,4,0.364,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60015043",0,0,0,0,"60015043"
"2238",2002,NA,NA,"60015104","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60015104",0,0,0,0,"60015104"
"2239",2002,2005,2005,"60015760","bra",118,22,0.186,2002,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60015760",0,0,0,0,"60015760"
"2240",2002,NA,NA,"60016063","arg",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016063",0,0,0,0,"60016063"
"2241",2002,NA,NA,"60016207","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016207",0,0,0,0,"60016207"
"2242",2002,NA,NA,"60016295","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016295",0,0,0,0,"60016295"
"2243",2002,2016,2016,"60016746","bra",2,2,1,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60016746",0,0,0,0,"60016746"
"2244",2002,2017,2017,"60016828","bra",6,1,0.167,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60016828",0,0,0,0,"60016828"
"2245",2002,NA,NA,"60017272","mex",4,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60017272",0,0,0,0,"60017272"
"2246",2002,2012,2012,"60017323","mex",4,3,0.75,2002,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60017323",0,0,0,0,"60017323"
"2247",2002,2007,2007,"60017609","bra",41,6,0.146,2002,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60017609",0,0,0,0,"60017609"
"2248",2002,2017,2017,"60017841","bra",5,0,0,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60017841",0,0,0,0,"60017841"
"2249",2002,2016,2016,"60017903","mex",4,2,0.5,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60017903",0,0,0,0,"60017903"
"2250",2002,NA,NA,"60018034","bra",4,1,0.25,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018034",0,0,0,0,"60018034"
"2251",2002,NA,NA,"60018396","bra",3,2,0.667,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018396",0,0,0,0,"60018396"
"2252",2002,2014,2014,"60019176","mex",5,1,0.2,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60019176",0,0,0,0,"60019176"
"2253",2002,NA,NA,"60019376","arg",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019376",0,0,0,0,"60019376"
"2254",2002,NA,NA,"60019654","bra",5,1,0.2,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019654",0,0,0,0,"60019654"
"2255",2002,NA,NA,"60019832","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019832",0,0,0,0,"60019832"
"2256",2002,NA,NA,"60019875","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019875",0,0,0,0,"60019875"
"2257",2002,2011,2011,"60019907","arg",12,3,0.25,2002,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60019907",0,0,0,0,"60019907"
"2258",2002,NA,NA,"60020004","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60020004",0,0,0,0,"60020004"
"2259",2002,2017,2017,"60020402","bra",5,1,0.2,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60020402",0,0,0,0,"60020402"
"2260",2002,2015,2015,"60020457","bra",7,6,0.857,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020457",0,0,0,0,"60020457"
"2261",2002,2015,2015,"60020776","bra",7,3,0.429,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020776",0,0,0,0,"60020776"
"2262",2002,2012,2012,"60021547","bra",2,2,1,2002,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60021547",0,0,0,0,"60021547"
"2263",2002,NA,NA,"60022388","arg",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60022388",0,0,0,0,"60022388"
"2264",2002,NA,NA,"60023193","mex",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023193",0,0,0,0,"60023193"
"2265",2002,NA,NA,"60023276","arg",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023276",0,0,0,0,"60023276"
"2266",2002,2017,2017,"60023383","chl",4,1,0.25,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60023383",0,0,0,0,"60023383"
"2267",2002,NA,NA,"60023520","chl",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023520",0,0,0,0,"60023520"
"2268",2002,2010,2010,"60023857","bra",43,6,0.14,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60023857",0,0,0,0,"60023857"
"2269",2002,NA,NA,"60024559","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60024559",0,0,0,0,"60024559"
"2270",2002,2010,2010,"60024989","bra",43,11,0.256,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60024989",0,0,0,0,"60024989"
"2271",2002,NA,NA,"60025378","mex",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025378",0,0,0,0,"60025378"
"2272",2002,NA,NA,"60025448","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025448",0,0,0,0,"60025448"
"2273",2002,NA,NA,"60025626","mex",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025626",0,0,0,0,"60025626"
"2274",2002,2010,2010,"60025701","bra",40,3,0.075,2002,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60025701",0,0,0,0,"60025701"
"2275",2002,NA,NA,"60025749","chl",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025749",0,0,0,0,"60025749"
"2276",2002,NA,NA,"60025875","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025875",0,0,0,0,"60025875"
"2277",2002,2004,2004,"60026004","bra",28,11,0.393,2002,2004,NA,NA,NA,NA,NA,NA,NA,NA,"60026004",0,0,0,0,"60026004"
"2278",2002,NA,NA,"60026021","bra",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026021",0,0,0,0,"60026021"
"2279",2002,NA,NA,"60026757","arg",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026757",0,0,0,0,"60026757"
"2280",2002,2013,2013,"60026891","bra",4,0,0,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60026891",0,0,0,0,"60026891"
"2281",2002,2016,2016,"60027136","bra",17,3,0.176,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60027136",0,0,0,0,"60027136"
"2282",2002,NA,NA,"60027226","arg",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027226",0,0,0,0,"60027226"
"2283",2002,NA,NA,"60027524","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027524",0,0,0,0,"60027524"
"2284",2002,2015,2015,"60027866","bra",7,1,0.143,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60027866",0,0,0,0,"60027866"
"2285",2002,NA,NA,"60028176","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028176",0,0,0,0,"60028176"
"2286",2002,NA,NA,"60028247","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028247",0,0,0,0,"60028247"
"2287",2002,2015,2015,"60028381","mex",2,0,0,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028381",0,0,0,0,"60028381"
"2288",2002,NA,NA,"60028426","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028426",0,0,0,0,"60028426"
"2289",2002,NA,NA,"60028469","bra",3,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028469",0,0,0,0,"60028469"
"2290",2002,NA,NA,"60028775","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028775",0,0,0,0,"60028775"
"2291",2002,2015,2015,"60028804","arg",3,0,0,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028804",0,0,0,0,"60028804"
"2292",2002,2015,2015,"60029159","bra",7,3,0.429,2002,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60029159",0,0,0,0,"60029159"
"2293",2002,NA,NA,"60029195","chl",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029195",0,0,0,0,"60029195"
"2294",2002,2014,2014,"60029570","bra",33,10,0.303,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60029570",0,0,0,0,"60029570"
"2295",2002,2008,2008,"60029681","chl",35,15,0.429,2002,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60029681",0,0,0,0,"60029681"
"2296",2002,NA,NA,"60029705","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029705",0,0,0,0,"60029705"
"2297",2002,NA,NA,"60030057","arg",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60030057",0,0,0,0,"60030057"
"2298",2002,2009,2009,"60030074","bra",48,24,0.5,2002,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60030074",0,0,0,0,"60030074"
"2299",2002,2014,2014,"60030258","arg",1,1,1,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60030258",0,0,0,0,"60030258"
"2300",2002,NA,NA,"60031335","mex",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031335",0,0,0,0,"60031335"
"2301",2002,NA,NA,"60031353","arg",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031353",0,0,0,0,"60031353"
"2302",2002,2017,2017,"60031482","bra",6,2,0.333,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60031482",0,0,0,0,"60031482"
"2303",2002,2012,2012,"60032057","arg",4,2,0.5,2002,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60032057",0,0,0,0,"60032057"
"2304",2002,NA,NA,"60032066","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032066",0,0,0,0,"60032066"
"2305",2002,NA,NA,"60032361","bra",3,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032361",0,0,0,0,"60032361"
"2306",2002,2008,2008,"60032442","mex",31,12,0.387,2002,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60032442",0,0,0,0,"60032442"
"2307",2002,2014,2014,"60032563","mex",4,4,1,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60032563",0,0,0,0,"60032563"
"2308",2002,2013,2013,"60032751","bra",4,1,0.25,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60032751",0,0,0,0,"60032751"
"2309",2002,2011,2011,"60033356","bra",54,7,0.13,2002,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60033356",0,0,0,0,"60033356"
"2310",2002,2016,2016,"60052106","col",11,6,0.545,2002,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60052106",0,0,0,0,"60052106"
"2311",2002,NA,NA,"60054319","col",3,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054319",0,0,0,0,"60054319"
"2312",2002,NA,NA,"60054919","col",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054919",0,0,0,0,"60054919"
"2313",2002,2017,2017,"60055047","bra",4,2,0.5,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055047",0,0,0,0,"60055047"
"2314",2002,NA,NA,"60055678","col",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60055678",0,0,0,0,"60055678"
"2315",2002,2013,2013,"60055696","col",5,4,0.8,2002,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60055696",0,0,0,0,"60055696"
"2316",2002,2017,2017,"60055833","col",3,0,0,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055833",0,0,0,0,"60055833"
"2317",2002,NA,NA,"60056046","bra",2,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60056046",0,0,0,0,"60056046"
"2318",2002,2014,2014,"60057258","col",4,1,0.25,2002,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60057258",0,0,0,0,"60057258"
"2319",2002,NA,NA,"60059457","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60059457",0,0,0,0,"60059457"
"2320",2002,2017,2017,"60061186","bra",3,2,0.667,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60061186",0,0,0,0,"60061186"
"2321",2002,NA,NA,"60069326","bra",1,0,0,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069326",0,0,0,0,"60069326"
"2322",2002,NA,NA,"60069331","bra",2,1,0.5,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069331",0,0,0,0,"60069331"
"2323",2002,2006,2006,"60069652","mex",24,11,0.458,2002,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60069652",0,0,0,0,"60069652"
"2324",2002,NA,NA,"60069940","bra",1,1,1,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069940",0,0,0,0,"60069940"
