afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60000656,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,2,2,14,0,kor
60000658,NA,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,arg
60000661,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,gbr
60000666,NA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,7,swe
60000673,NA,0,0,0,0,0,1,2,0,0,1,4,1,2,2,3,2,0,2,2,0,0,can
60000679,NA,0,0,0,0,0,0,0,4,0,0,0,2,7,2,2,0,3,2,5,2,12,deu
60000689,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,5,4,usa
60000690,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ind
60000694,NA,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,fra
60000703,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,gbr
60000705,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60000711,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60000717,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,zaf
60000718,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,irl
60000726,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,deu
60000745,NA,0,0,0,0,0,0,0,0,2,2,3,0,0,3,0,3,3,8,3,3,5,usa
60000752,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jpn
60000762,NA,0,0,0,1,1,0,2,3,9,2,9,0,4,0,1,3,3,9,2,10,13,deu
60000763,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kor
60000765,NA,0,0,0,0,0,0,5,0,0,2,0,1,6,2,7,4,0,6,7,4,20,deu
60000801,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60000818,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nor
60000819,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,4,0,0,aus
60000823,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,esp
60000852,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,aut
60000871,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,usa
60000872,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,8,6,kor
60000874,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,7,0,6,4,bel
60000879,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,usa
60000881,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tha
60000885,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,usa
60000890,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rus
60000891,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60000905,NA,0,3,1,3,5,14,12,10,9,5,9,21,10,27,46,33,35,66,82,96,81,fra
60000906,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,5,0,mys
60000928,NA,0,0,0,4,6,0,1,8,4,12,17,4,5,17,18,4,18,3,2,8,7,usa
60000937,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,chn
60000945,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,0,5,1,1,usa
60000948,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,usa
60000950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,4,0,esp
60000958,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60000961,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,3,3,hrv
60000964,NA,0,0,0,3,2,4,1,2,0,3,7,4,2,1,17,9,16,20,1,2,17,bel
60000973,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,egy
60000986,NA,0,0,0,0,0,0,0,2,6,5,3,7,2,7,21,29,36,20,10,16,45,usa
60000989,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,che
60000990,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,1,swe
60001001,NA,0,0,0,0,0,0,0,0,1,5,2,0,6,15,13,18,34,24,48,40,53,usa
60001011,NA,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,jpn
60001018,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,3,9,2,3,6,2,4,7,kor
60001060,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60001091,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,4,0,8,5,fra
60001097,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,0,8,deu
60001099,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jpn
60001104,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,grc
60001115,NA,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,4,2,3,0,usa
60001117,NA,0,1,3,4,0,0,0,3,13,19,1,14,15,1,18,25,18,28,19,40,26,usa
60001138,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,ita
60001142,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
