per,toa,toa.1,id,country,inst_size,inst_mob_size,mob_share,per.1,toa.2,ego_country,pub_no,ego_net_size_no,collab_country_no,toa_old,id.1,lagged_expo,adopted,lagged_int_expo,lagged_reg_expo,lagged_nat_expo,id.2
2001,1999,1999,60027016,can,34,19,0.559,2001,1999,can,1,2,2,1998,60027016,0,1,0,0,0,60027016
2001,1998,1998,60027671,usa,66,11,0.167,2001,1998,usa,2,2,1,1997,60027671,0,1,0,0,0,60027671
2001,2002,2002,60028421,usa,51,15,0.294,2001,2002,usa,1,1,1,2001,60028421,0,0,0,0,0,60028421
2001,1998,1998,60028548,usa,148,53,0.358,2001,1998,usa,2,5,4,1997,60028548,0,1,0,0,0,60028548
2001,1997,1997,60028897,can,188,82,0.436,2001,1997,can,1,5,2,1996,60028897,1,1,0.11,0.67,0.22,60028897
2001,1997,1997,60029251,usa,69,19,0.275,2001,1997,usa,1,3,2,1996,60029251,0,1,0,0,0,60029251
2001,1998,1998,60029278,usa,180,56,0.311,2001,1998,usa,2,4,2,1997,60029278,1,1,0,0.4,0.6,60029278
2001,1997,1997,60029445,usa,267,81,0.303,2001,1997,usa,1,3,1,1996,60029445,0.4,1,0,0,0.4,60029445
2001,2008,2008,60029526,usa,44,16,0.364,2001,2008,usa,1,1,1,2001,60029526,0,0,0,0,0,60029526
2001,1996,1996,60029929,usa,654,262,0.401,2001,1996,usa,3,4,2,1996,60029929,0.80952381,1,0.24,0.19,0.38,60029929
2001,2004,2004,60030058,usa,71,33,0.465,2001,2004,usa,1,2,1,2001,60030058,0,0,0,0,0,60030058
2001,2002,2002,60030118,usa,100,42,0.42,2001,2002,usa,1,4,2,2001,60030118,0,0,0,0,0,60030118
2001,2003,2003,60030162,usa,113,48,0.425,2001,2003,usa,1,2,2,2001,60030162,0,0,0,0,0,60030162
2001,1997,1997,60030319,can,153,84,0.549,2001,1997,can,1,2,2,1996,60030319,0.666666667,1,0.33,0.13,0.2,60030319
2001,1997,1997,60030521,usa,678,252,0.372,2001,1997,usa,8,19,5,1996,60030521,0.8,1,0.1,0,0.7,60030521
2001,1996,1996,60030612,usa,343,165,0.481,2001,1996,usa,2,5,2,1996,60030612,1,1,0,0,1,60030612
2001,2002,2002,60030822,usa,8,3,0.375,2001,2002,usa,2,4,1,2001,60030822,0,0,0,0,0,60030822
2001,2003,2003,60030931,usa,29,11,0.379,2001,2003,usa,1,1,1,2001,60030931,0,0,0,0,0,60030931
2001,2000,2000,60031188,usa,4,1,0.25,2001,2000,usa,1,2,1,1999,60031188,1,1,0.4,0.2,0.4,60031188
2001,1997,1997,60032105,usa,47,17,0.362,2001,1997,usa,1,3,1,1996,60032105,1,1,0.67,0,0.33,60032105
2001,2002,2002,60032143,usa,80,9,0.113,2001,2002,usa,2,2,1,2001,60032143,0,0,0,0,0,60032143
2001,2005,2005,60032696,usa,11,3,0.273,2001,2005,usa,1,1,1,2001,60032696,0,0,0,0,0,60032696
2001,1997,1997,60032838,usa,265,96,0.362,2001,1997,usa,2,6,1,1996,60032838,0.75,1,0,0,0.75,60032838
2001,2002,2002,60070962,usa,24,15,0.625,2001,2002,usa,1,1,1,2001,60070962,0,0,0,0,0,60070962
2002,2002,2002,100330039,usa,1,1,1,2002,2002,usa,1,3,1,2000,100330039,0,1,0,0,0,100330039
2002,2004,2004,100331946,usa,2,1,0.5,2002,2004,usa,1,3,1,2002,100331946,0,0,0,0,0,100331946
2002,2003,2003,100333997,usa,3,1,0.333,2002,2003,usa,1,3,2,2002,100333997,0,0,0,0,0,100333997
2002,2017,2017,100388706,usa,5,1,0.2,2002,2017,usa,1,2,1,2002,100388706,0,0,0,0,0,100388706
2002,2003,2003,100852289,usa,5,1,0.2,2002,2003,usa,1,2,1,2002,100852289,0,0,0,0,0,100852289
2002,1997,1997,60000460,usa,53,21,0.396,2002,1997,usa,2,3,2,1996,60000460,1,1,0,0,1,60000460
2002,2001,2001,60000673,can,15,4,0.267,2002,2001,can,1,2,1,1998,60000673,0.25,1,0.25,0,0,60000673
2002,2000,2000,60000928,usa,91,33,0.363,2002,2000,usa,1,1,1,1999,60000928,0,1,0,0,0,60000928
2002,2011,2011,60000948,usa,3,1,0.333,2002,2011,usa,1,2,1,2002,60000948,0,0,0,0,0,60000948
2002,2001,2001,60000986,usa,150,58,0.387,2002,2001,usa,1,1,1,2000,60000986,0,1,0,0,0,60000986
2002,2001,2001,60001440,usa,14,2,0.143,2002,2001,usa,3,5,2,1998,60001440,1,1,0,0,1,60001440
2002,2002,2002,60001647,usa,52,15,0.288,2002,2002,usa,1,1,1,2000,60001647,0,1,0,0,0,60001647
2002,2015,2015,60001844,usa,3,1,0.333,2002,2015,usa,1,3,1,2002,60001844,0,0,0,0,0,60001844
2002,2017,2017,60002053,usa,5,2,0.4,2002,2017,usa,1,2,1,2002,60002053,0,0,0,0,0,60002053
2002,1998,1998,60002173,can,45,26,0.578,2002,1998,can,4,6,3,1997,60002173,0.75,1,0.13,0.38,0.25,60002173
2002,1998,1998,60002441,usa,230,92,0.4,2002,1998,usa,2,7,2,1996,60002441,1,1,0.5,0,0.5,60002441
2002,1998,1998,60002494,can,122,81,0.664,2002,1998,can,1,1,1,1996,60002494,1,1,0.33,0.33,0.33,60002494
2002,2002,2002,60002507,usa,6,2,0.333,2002,2002,usa,1,5,2,2001,60002507,0.666666667,1,0,0,0.67,60002507
2002,2001,2001,60002600,usa,35,19,0.543,2002,2001,usa,1,2,2,2000,60002600,0.75,1,0.5,0,0.25,60002600
2002,1996,1996,60002746,usa,1058,458,0.433,2002,1996,usa,9,16,6,1996,60002746,0.615384615,1,0.08,0.15,0.38,60002746
2002,1998,1998,60003269,usa,129,54,0.419,2002,1998,usa,1,2,2,1997,60003269,1,1,0.33,0,0.67,60003269
2002,2002,2002,60003309,usa,17,1,0.059,2002,2002,usa,2,4,1,2001,60003309,0.666666667,1,0,0,0.67,60003309
2002,2000,2000,60003625,usa,79,22,0.278,2002,2000,usa,1,1,1,1998,60003625,1,1,0.2,0.2,0.6,60003625
2002,1998,1998,60003711,usa,198,68,0.343,2002,1998,usa,3,6,4,1997,60003711,1,1,0.5,0,0.5,60003711
2002,2002,2002,60003828,usa,24,13,0.542,2002,2002,usa,1,1,1,1996,60003828,0,1,0,0,0,60003828
2002,1998,1998,60003915,usa,216,61,0.282,2002,1998,usa,1,1,1,1996,60003915,1,1,0.33,0,0.67,60003915
2002,2003,2003,60004760,usa,41,13,0.317,2002,2003,usa,1,5,3,2002,60004760,0,0,0,0,0,60004760
2002,2001,2001,60004803,usa,13,4,0.308,2002,2001,usa,1,5,2,2000,60004803,0.333333333,1,0,0,0.33,60004803
2002,1999,1999,60004923,usa,123,26,0.211,2002,1999,usa,2,5,1,1996,60004923,1,1,0,0,1,60004923
2002,2004,2004,60005286,usa,45,13,0.289,2002,2004,usa,1,1,1,2002,60005286,0,0,0,0,0,60005286
2002,2000,2000,60005455,usa,201,92,0.458,2002,2000,usa,4,10,4,1996,60005455,1,1,0,0,1,60005455
2002,1997,1997,60005837,usa,57,20,0.351,2002,1997,usa,4,6,2,1996,60005837,0.333333333,1,0,0,0.33,60005837
2002,1999,1999,60006173,usa,45,5,0.111,2002,1999,usa,2,3,2,1997,60006173,0,1,0,0,0,60006173
2002,1996,1996,60006297,usa,385,137,0.356,2002,1996,usa,1,3,3,1996,60006297,0.7,1,0.1,0.1,0.5,60006297
2002,1998,1998,60006475,usa,140,42,0.3,2002,1998,usa,1,2,1,1996,60006475,1,1,0,1,0,60006475
2002,2017,2017,60006549,usa,3,0,0,2002,2017,usa,1,3,1,2002,60006549,0,0,0,0,0,60006549
2002,1999,1999,60006577,usa,110,54,0.491,2002,1999,usa,1,1,1,1998,60006577,1,1,0,0,1,60006577
2002,2000,2000,60006989,usa,21,9,0.429,2002,2000,usa,1,1,1,1999,60006989,0.5,1,0,0,0.5,60006989
2002,2000,2000,60007103,usa,74,42,0.568,2002,2000,usa,1,1,1,1997,60007103,0,1,0,0,0,60007103
2002,2004,2004,60007267,usa,25,11,0.44,2002,2004,usa,2,4,1,2002,60007267,0,0,0,0,0,60007267
2002,1998,1998,60007278,usa,94,35,0.372,2002,1998,usa,2,3,1,1997,60007278,0.75,1,0,0,0.75,60007278
2002,2002,2002,60007566,usa,38,12,0.316,2002,2002,usa,1,2,1,2001,60007566,0,1,0,0,0,60007566
2002,2003,2003,60007677,usa,14,6,0.429,2002,2003,usa,1,3,2,2002,60007677,0,0,0,0,0,60007677
2002,2004,2004,60007740,usa,24,5,0.208,2002,2004,usa,1,5,2,2002,60007740,0,0,0,0,0,60007740
2002,2000,2000,60008438,usa,50,23,0.46,2002,2000,usa,1,3,1,1998,60008438,0.8,1,0,0,0.8,60008438
2002,2005,2005,60009343,usa,86,27,0.314,2002,2005,usa,1,1,1,2002,60009343,0,0,0,0,0,60009343
2002,1998,1998,60009470,usa,420,177,0.421,2002,1998,usa,4,5,1,1997,60009470,0.8,1,0.2,0,0.6,60009470
2002,2000,2000,60009866,usa,92,32,0.348,2002,2000,usa,6,8,2,1998,60009866,0,1,0,0,0,60009866
2002,1996,1996,60009982,usa,297,110,0.37,2002,1996,usa,3,5,3,1996,60009982,0.8,1,0,0,0.8,60009982
2002,2002,2002,60010237,usa,28,5,0.179,2002,2002,usa,1,1,1,2001,60010237,0,1,0,0,0,60010237
2002,1999,1999,60010261,usa,99,40,0.404,2002,1999,usa,2,7,3,1997,60010261,1,1,0.4,0,0.6,60010261
2002,2002,2002,60010313,usa,2,2,1,2002,2002,usa,1,1,1,2000,60010313,0,1,0,0,0,60010313
2002,2005,2005,60010756,usa,11,2,0.182,2002,2005,usa,1,3,1,2002,60010756,0,0,0,0,0,60010756
2002,2005,2005,60011347,usa,14,2,0.143,2002,2005,usa,1,1,1,2002,60011347,0,0,0,0,0,60011347
2002,1996,1996,60012317,usa,345,103,0.299,2002,1996,usa,7,13,5,1996,60012317,0.857142857,1,0.33,0.05,0.48,60012317
2002,2002,2002,60012445,usa,24,6,0.25,2002,2002,usa,1,3,1,1999,60012445,0,1,0,0,0,60012445
2002,2002,2002,60012708,usa,179,74,0.413,2002,2002,usa,2,2,1,1999,60012708,0,1,0,0,0,60012708
2002,1998,1998,60013340,usa,12,1,0.083,2002,1998,usa,1,1,1,1996,60013340,0,1,0,0,0,60013340
2002,2001,2001,60013369,usa,220,80,0.364,2002,2001,usa,2,5,2,2000,60013369,1,1,0,0,1,60013369
2002,1998,1998,60013372,usa,116,25,0.216,2002,1998,usa,1,2,1,1997,60013372,1,1,0,0,1,60013372
2002,1997,1997,60013402,usa,230,41,0.178,2002,1997,usa,1,3,1,1996,60013402,0.666666667,1,0,0.33,0.33,60013402
2002,1998,1998,60013409,usa,151,60,0.397,2002,1998,usa,3,7,3,1996,60013409,0,1,0,0,0,60013409
2002,2000,2000,60013609,usa,43,17,0.395,2002,2000,usa,4,5,2,1997,60013609,0,1,0,0,0,60013609
2002,1998,1998,60013780,usa,45,16,0.356,2002,1998,usa,1,3,2,1997,60013780,0.375,1,0,0,0.38,60013780
2002,1999,1999,60013959,usa,134,48,0.358,2002,1999,usa,1,1,1,1997,60013959,0.5,1,0,0,0.5,60013959
2002,1997,1997,60014054,can,20,16,0.8,2002,1997,can,1,1,1,1996,60014054,1,1,0.22,0.44,0.33,60014054
2002,2001,2001,60014171,can,37,11,0.297,2002,2001,can,1,1,1,1996,60014171,1,1,0,1,0,60014171
2002,2000,2000,60014313,usa,80,21,0.263,2002,2000,usa,1,1,1,1999,60014313,0,1,0,0,0,60014313
2002,1999,1999,60014334,usa,201,97,0.483,2002,1999,usa,3,3,2,1998,60014334,0.666666667,1,0,0,0.67,60014334
2002,1997,1997,60014439,usa,127,47,0.37,2002,1997,usa,1,1,1,1996,60014439,0,1,0,0,0,60014439
2002,1998,1998,60014611,usa,22,1,0.045,2002,1998,usa,2,3,1,1996,60014611,0.333333333,1,0,0,0.33,60014611
2002,2001,2001,60014653,usa,79,41,0.519,2002,2001,usa,3,5,1,1999,60014653,1,1,0.5,0,0.5,60014653
2002,1997,1997,60015186,can,74,34,0.459,2002,1997,can,1,2,1,1996,60015186,0,1,0,0,0,60015186
2002,1997,1997,60015481,usa,487,137,0.281,2002,1997,usa,4,13,4,1996,60015481,0.833333333,1,0.17,0,0.67,60015481
2002,2008,2008,60015527,usa,8,8,1,2002,2008,usa,1,1,1,2002,60015527,0,0,0,0,0,60015527
2002,2008,2008,60015573,usa,9,3,0.333,2002,2008,usa,1,1,1,2002,60015573,0,0,0,0,0,60015573
2002,2002,2002,60015849,usa,23,8,0.348,2002,2002,usa,1,1,1,1997,60015849,0,1,0,0,0,60015849
2002,2001,2001,60015941,usa,53,13,0.245,2002,2001,usa,1,3,2,2000,60015941,0,1,0,0,0,60015941
2002,2002,2002,60016280,usa,33,10,0.303,2002,2002,usa,1,1,1,1999,60016280,0,1,0,0,0,60016280
2002,1998,1998,60016782,usa,343,163,0.475,2002,1998,usa,2,2,2,1996,60016782,0,1,0,0,0,60016782
2002,1997,1997,60016849,can,365,188,0.515,2002,1997,can,2,2,2,1996,60016849,1,1,0,0.5,0.5,60016849
2002,2003,2003,60017130,usa,22,1,0.045,2002,2003,usa,1,2,1,2002,60017130,0,0,0,0,0,60017130
2002,1997,1997,60017777,usa,243,97,0.399,2002,1997,usa,6,14,5,1996,60017777,0.727272727,1,0.09,0.27,0.36,60017777
2002,2002,2002,60018179,usa,22,5,0.227,2002,2002,usa,1,1,1,1996,60018179,0,1,0,0,0,60018179
2002,1997,1997,60018491,can,63,28,0.444,2002,1997,can,2,2,2,1996,60018491,0,1,0,0,0,60018491
2002,2001,2001,60019012,usa,64,20,0.313,2002,2001,usa,1,1,1,2000,60019012,0,1,0,0,0,60019012
2002,2000,2000,60019909,usa,72,17,0.236,2002,2000,usa,1,1,1,1999,60019909,0.5,1,0,0,0.5,60019909
2002,2002,2002,60020304,usa,58,16,0.276,2002,2002,usa,3,4,1,2001,60020304,1,1,0,0,1,60020304
2002,2002,2002,60020418,usa,10,2,0.2,2002,2002,usa,1,2,1,1999,60020418,0,1,0,0,0,60020418
2002,2009,2009,60020469,usa,62,23,0.371,2002,2009,usa,1,2,2,2002,60020469,0,0,0,0,0,60020469
2002,1997,1997,60020547,usa,155,34,0.219,2002,1997,usa,1,1,1,1996,60020547,0,1,0,0,0,60020547
2002,2002,2002,60021143,usa,20,3,0.15,2002,2002,usa,1,2,1,1999,60021143,0,1,0,0,0,60021143
2002,2000,2000,60021508,usa,130,23,0.177,2002,2000,usa,1,1,1,1999,60021508,0.5,1,0.5,0,0,60021508
2002,2001,2001,60021784,usa,83,29,0.349,2002,2001,usa,2,5,2,1996,60021784,1,1,0.5,0,0.5,60021784
2002,2002,2002,60021947,usa,56,22,0.393,2002,2002,usa,1,2,1,2000,60021947,0,1,0,0,0,60021947
2002,1997,1997,60022195,usa,291,134,0.46,2002,1997,usa,3,7,1,1996,60022195,0.8,1,0,0,0.8,60022195
2002,2002,2002,60022600,usa,2,2,1,2002,2002,usa,1,1,1,1999,60022600,0,1,0,0,0,60022600
2002,1997,1997,60022756,usa,240,69,0.288,2002,1997,usa,1,2,1,1996,60022756,1,1,0,0.5,0.5,60022756
2002,2000,2000,60023009,usa,23,11,0.478,2002,2000,usa,1,4,2,1999,60023009,0,1,0,0,0,60023009
2002,2004,2004,60023242,usa,67,28,0.418,2002,2004,usa,1,2,2,2002,60023242,0,0,0,0,0,60023242
2002,2002,2002,60023500,usa,1,0,0,2002,2002,usa,1,2,1,2001,60023500,0.666666667,1,0,0,0.67,60023500
2002,2002,2002,60023653,usa,11,7,0.636,2002,2002,usa,1,3,2,2001,60023653,1,1,0,0,1,60023653
2002,1996,1996,60023691,usa,531,207,0.39,2002,1996,usa,4,9,4,1996,60023691,1,1,0.2,0.4,0.4,60023691
2002,2003,2003,60024266,usa,10,2,0.2,2002,2003,usa,1,1,1,2002,60024266,0,0,0,0,0,60024266
2002,2000,2000,60024324,usa,183,52,0.284,2002,2000,usa,2,3,2,1999,60024324,0,1,0,0,0,60024324
2002,2000,2000,60024438,usa,42,13,0.31,2002,2000,usa,1,2,1,1999,60024438,0,1,0,0,0,60024438
2002,1999,1999,60024541,usa,141,53,0.376,2002,1999,usa,5,12,5,1998,60024541,0,1,0,0,0,60024541
2002,1998,1998,60024613,usa,79,18,0.228,2002,1998,usa,1,2,2,1997,60024613,0.75,1,0,0,0.75,60024613
2002,1997,1997,60024978,usa,199,48,0.241,2002,1997,usa,1,1,1,1996,60024978,0.2,1,0,0,0.2,60024978
2002,1997,1997,60025038,usa,187,68,0.364,2002,1997,usa,1,1,1,1996,60025038,0,1,0,0,0,60025038
2002,2002,2002,60025111,usa,167,45,0.269,2002,2002,usa,2,3,2,2001,60025111,0,1,0,0,0,60025111
2002,1996,1996,60025488,usa,345,90,0.261,2002,1996,usa,3,5,2,1996,60025488,1,1,0,0,1,60025488
2002,1997,1997,60025778,usa,330,106,0.321,2002,1997,usa,7,11,5,1996,60025778,0.4,1,0,0,0.4,60025778
2002,2006,2006,60025856,usa,17,4,0.235,2002,2006,usa,1,5,3,2002,60025856,0,0,0,0,0,60025856
2002,2000,2000,60026209,usa,91,33,0.363,2002,2000,usa,1,1,1,1999,60026209,0,1,0,0,0,60026209
2002,2003,2003,60026218,usa,12,5,0.417,2002,2003,usa,1,1,1,2002,60026218,0,0,0,0,0,60026218
2002,1997,1997,60026415,usa,119,25,0.21,2002,1997,usa,1,1,1,1996,60026415,0.666666667,1,0.67,0,0,60026415
2002,1999,1999,60026827,usa,138,58,0.42,2002,1999,usa,1,1,1,1998,60026827,0,1,0,0,0,60026827
2002,2002,2002,60027053,usa,24,8,0.333,2002,2002,usa,2,4,2,1996,60027053,0,1,0,0,0,60027053
2002,2006,2006,60027355,usa,41,19,0.463,2002,2006,usa,1,3,1,2002,60027355,0,0,0,0,0,60027355
2002,1999,1999,60027550,usa,407,171,0.42,2002,1999,usa,3,6,4,1998,60027550,0,1,0,0,0,60027550
2002,1998,1998,60027671,usa,66,11,0.167,2002,1998,usa,6,7,2,1997,60027671,1,1,0,0,1,60027671
2002,2002,2002,60028421,usa,51,15,0.294,2002,2002,usa,1,2,1,2001,60028421,1,1,0,0,1,60028421
2002,1998,1998,60028548,usa,148,53,0.358,2002,1998,usa,2,4,2,1997,60028548,1,1,0.4,0.2,0.4,60028548
2002,1998,1998,60028628,usa,64,22,0.344,2002,1998,usa,2,2,1,1997,60028628,0,1,0,0,0,60028628
2002,2005,2005,60029150,can,1,1,1,2002,2005,can,1,1,1,2002,60029150,0,0,0,0,0,60029150
2002,1998,1998,60029278,usa,180,56,0.311,2002,1998,usa,5,8,3,1997,60029278,1,1,0.75,0,0.25,60029278
2002,1996,1996,60029929,usa,654,262,0.401,2002,1996,usa,5,12,3,1996,60029929,0.75,1,0,0,0.75,60029929
2002,1997,1997,60030521,usa,678,252,0.372,2002,1997,usa,9,13,5,1996,60030521,0.736842105,1,0.05,0.16,0.53,60030521
2002,1999,1999,60030623,usa,75,21,0.28,2002,1999,usa,1,3,1,1996,60030623,0,1,0,0,0,60030623
2002,2004,2004,60030693,usa,4,2,0.5,2002,2004,usa,2,8,2,2002,60030693,0,0,0,0,0,60030693
2002,2002,2002,60030822,usa,8,3,0.375,2002,2002,usa,1,5,2,2001,60030822,0.5,1,0,0,0.5,60030822
2002,2000,2000,60031188,usa,4,1,0.25,2002,2000,usa,1,2,2,1999,60031188,1,1,1,0,0,60031188
2002,2002,2002,60032143,usa,80,9,0.113,2002,2002,usa,1,2,1,2001,60032143,1,1,0,0,1,60032143
2002,1997,1997,60032179,usa,249,63,0.253,2002,1997,usa,5,6,2,1996,60032179,0,1,0,0,0,60032179
2002,2002,2002,60032445,usa,71,49,0.69,2002,2002,usa,1,2,2,1999,60032445,0,1,0,0,0,60032445
2002,1997,1997,60032838,usa,265,96,0.362,2002,1997,usa,3,5,3,1996,60032838,0.5,1,0,0,0.5,60032838
2002,2002,2002,60033154,can,7,3,0.429,2002,2002,can,1,1,1,1998,60033154,0,1,0,0,0,60033154
2002,1997,1997,60033182,usa,203,68,0.335,2002,1997,usa,1,2,1,1996,60033182,0,1,0,0,0,60033182
2003,2003,2003,100314434,usa,2,0,0,2003,2003,usa,1,1,1,1998,100314434,0,1,0,0,0,100314434
2003,2003,2003,100333997,usa,3,1,0.333,2003,2003,usa,1,4,2,2002,100333997,1,1,0.33,0,0.67,100333997
2003,2005,2005,100336660,can,1,0,0,2003,2005,can,1,1,1,2003,100336660,0,0,0,0,0,100336660
2003,2005,2005,100336685,usa,3,1,0.333,2003,2005,usa,2,3,1,2003,100336685,0,0,0,0,0,100336685
2003,2004,2004,100341569,usa,12,0,0,2003,2004,usa,3,5,3,2003,100341569,0,0,0,0,0,100341569
2003,2006,2006,100358996,usa,14,5,0.357,2003,2006,usa,1,1,1,2003,100358996,0,0,0,0,0,100358996
2003,2004,2004,100392806,usa,3,3,1,2003,2004,usa,1,2,1,2003,100392806,0,0,0,0,0,100392806
2003,2003,2003,100852289,usa,5,1,0.2,2003,2003,usa,1,1,1,2002,100852289,1,1,0,0,1,100852289
2003,2003,2003,60000209,usa,20,4,0.2,2003,2003,usa,1,2,1,2001,60000209,0,1,0,0,0,60000209
2003,2004,2004,60000221,usa,44,10,0.227,2003,2004,usa,2,3,1,2003,60000221,0,0,0,0,0,60000221
2003,2010,2010,60000238,usa,12,7,0.583,2003,2010,usa,1,3,1,2003,60000238,0,0,0,0,0,60000238
2003,2000,2000,60000305,usa,105,36,0.343,2003,2000,usa,2,3,1,1999,60000305,0,1,0,0,0,60000305
2003,1997,1997,60000460,usa,53,21,0.396,2003,1997,usa,1,2,1,1996,60000460,0.333333333,1,0,0,0.33,60000460
2003,2000,2000,60000879,usa,15,2,0.133,2003,2000,usa,1,1,1,1998,60000879,0,1,0,0,0,60000879
2003,2000,2000,60000928,usa,91,33,0.363,2003,2000,usa,2,12,4,1999,60000928,1,1,0,0,1,60000928
2003,2001,2001,60000986,usa,150,58,0.387,2003,2001,usa,2,3,2,2000,60000986,0,1,0,0,0,60000986
2003,1997,1997,60001117,usa,221,94,0.425,2003,1997,usa,2,3,1,1996,60001117,0,1,0,0,0,60001117
2003,2004,2004,60001361,usa,120,49,0.408,2003,2004,usa,4,4,2,2003,60001361,0,0,0,0,0,60001361
2003,2001,2001,60001440,usa,14,2,0.143,2003,2001,usa,1,1,1,1998,60001440,1,1,0.2,0,0.8,60001440
2003,2003,2003,60002092,usa,19,6,0.316,2003,2003,usa,2,6,2,2000,60002092,0,1,0,0,0,60002092
2003,1998,1998,60002173,can,45,26,0.578,2003,1998,can,4,13,8,1997,60002173,0.833333333,1,0.5,0.33,0,60002173
2003,2004,2004,60002228,usa,16,13,0.813,2003,2004,usa,5,5,2,2003,60002228,0,0,0,0,0,60002228
2003,1998,1998,60002388,usa,143,58,0.406,2003,1998,usa,3,16,6,1996,60002388,0,1,0,0,0,60002388
2003,1998,1998,60002441,usa,230,92,0.4,2003,1998,usa,2,3,2,1996,60002441,0.571428571,1,0.14,0,0.43,60002441
2003,1998,1998,60002494,can,122,81,0.664,2003,1998,can,6,6,4,1996,60002494,1,1,0,0,1,60002494
2003,2001,2001,60002600,usa,35,19,0.543,2003,2001,usa,1,1,1,2000,60002600,1,1,0.5,0,0.5,60002600
2003,1996,1996,60002746,usa,1058,458,0.433,2003,1996,usa,8,26,6,1996,60002746,0.75,1,0.25,0,0.5,60002746
2003,2003,2003,60002860,usa,13,5,0.385,2003,2003,usa,1,7,3,1998,60002860,0,1,0,0,0,60002860
2003,2005,2005,60003088,usa,30,9,0.3,2003,2005,usa,1,1,1,2003,60003088,0,0,0,0,0,60003088
2003,1998,1998,60003122,can,31,19,0.613,2003,1998,can,4,6,4,1996,60003122,0,1,0,0,0,60003122
2003,2002,2002,60003212,usa,11,3,0.273,2003,2002,usa,2,3,1,2000,60003212,0,1,0,0,0,60003212
2003,1998,1998,60003269,usa,129,54,0.419,2003,1998,usa,2,7,2,1997,60003269,1,1,0.5,0,0.5,60003269
2003,2000,2000,60003500,usa,138,34,0.246,2003,2000,usa,1,1,1,1998,60003500,0,1,0,0,0,60003500
2003,2000,2000,60003625,usa,79,22,0.278,2003,2000,usa,3,5,1,1998,60003625,1,1,0,0,1,60003625
2003,1998,1998,60003711,usa,198,68,0.343,2003,1998,usa,3,13,7,1997,60003711,0.666666667,1,0.33,0,0.33,60003711
2003,2004,2004,60003723,usa,17,4,0.235,2003,2004,usa,2,3,2,2003,60003723,0,0,0,0,0,60003723
2003,2004,2004,60003892,usa,50,18,0.36,2003,2004,usa,2,3,2,2003,60003892,0,0,0,0,0,60003892
2003,1998,1998,60003915,usa,216,61,0.282,2003,1998,usa,2,4,3,1996,60003915,1,1,0,0,1,60003915
2003,2003,2003,60004109,usa,20,4,0.2,2003,2003,usa,1,3,1,1999,60004109,0,1,0,0,0,60004109
2003,2003,2003,60004760,usa,41,13,0.317,2003,2003,usa,1,3,1,2002,60004760,0.8,1,0.2,0,0.6,60004760
2003,1999,1999,60004923,usa,123,26,0.211,2003,1999,usa,1,2,2,1996,60004923,0.6,1,0,0,0.6,60004923
2003,1998,1998,60005200,usa,311,83,0.267,2003,1998,usa,3,12,5,1997,60005200,0,1,0,0,0,60005200
2003,2000,2000,60005247,usa,211,87,0.412,2003,2000,usa,4,7,3,1999,60005247,0,1,0,0,0,60005247
2003,1997,1997,60005248,usa,196,66,0.337,2003,1997,usa,3,6,1,1996,60005248,0,1,0,0,0,60005248
2003,2003,2003,60005281,usa,50,22,0.44,2003,2003,usa,1,1,1,2001,60005281,0,1,0,0,0,60005281
2003,2000,2000,60005455,usa,201,92,0.458,2003,2000,usa,1,3,1,1996,60005455,0.6,1,0.2,0,0.4,60005455
2003,2005,2005,60005708,usa,16,3,0.188,2003,2005,usa,1,4,1,2003,60005708,0,0,0,0,0,60005708
2003,2004,2004,60005723,usa,15,4,0.267,2003,2004,usa,1,2,1,2003,60005723,0,0,0,0,0,60005723
2003,2003,2003,60005856,usa,14,4,0.286,2003,2003,usa,1,1,1,1998,60005856,0,1,0,0,0,60005856
2003,1999,1999,60006173,usa,45,5,0.111,2003,1999,usa,1,1,1,1997,60006173,1,1,0.67,0,0.33,60006173
2003,1996,1996,60006297,usa,385,137,0.356,2003,1996,usa,5,15,6,1996,60006297,1,1,0.67,0,0.33,60006297
2003,2003,2003,60006514,usa,11,6,0.545,2003,2003,usa,2,1,1,1999,60006514,0,1,0,0,0,60006514
2003,1999,1999,60006577,usa,110,54,0.491,2003,1999,usa,3,9,5,1998,60006577,0,1,0,0,0,60006577
2003,2012,2012,60006762,usa,5,1,0.2,2003,2012,usa,1,3,2,2003,60006762,0,0,0,0,0,60006762
2003,2004,2004,60006840,usa,27,9,0.333,2003,2004,usa,1,1,1,2003,60006840,0,0,0,0,0,60006840
2003,2000,2000,60007103,usa,74,42,0.568,2003,2000,usa,1,4,3,1997,60007103,1,1,1,0,0,60007103
2003,2004,2004,60007174,usa,40,23,0.575,2003,2004,usa,1,1,1,2003,60007174,0,0,0,0,0,60007174
2003,1998,1998,60007278,usa,94,35,0.372,2003,1998,usa,5,10,3,1997,60007278,1,1,0,0,1,60007278
2003,2004,2004,60007554,usa,25,10,0.4,2003,2004,usa,2,4,2,2003,60007554,0,0,0,0,0,60007554
2003,2000,2000,60007651,usa,72,25,0.347,2003,2000,usa,1,3,2,1998,60007651,0,1,0,0,0,60007651
2003,1998,1998,60007776,usa,109,37,0.339,2003,1998,usa,2,4,3,1997,60007776,0,1,0,0,0,60007776
2003,2002,2002,60007828,usa,48,19,0.396,2003,2002,usa,3,3,2,2000,60007828,0,1,0,0,0,60007828
