"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"39",1996,2007,2007,"100490960","esp",9,5,0.556,1996,2007,NA,NA,NA,NA,NA,NA,NA,NA,"100490960",NA,NA,NA,0,"100490960"
"40",1996,NA,NA,"100491347","bel",6,2,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100491347",NA,NA,NA,0,"100491347"
"41",1996,NA,NA,"100492032","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100492032",NA,NA,NA,0,"100492032"
"42",1996,NA,NA,"100497441","che",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100497441",NA,NA,NA,0,"100497441"
"43",1996,NA,NA,"100501703","che",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100501703",NA,NA,NA,0,"100501703"
"44",1996,NA,NA,"100503196","ita",6,1,0.167,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100503196",NA,NA,NA,0,"100503196"
"45",1996,NA,NA,"100507542","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100507542",NA,NA,NA,0,"100507542"
"46",1996,2017,2017,"100510982","isr",1,1,1,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"100510982",NA,NA,NA,0,"100510982"
"47",1996,NA,NA,"100512425","aut",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100512425",NA,NA,NA,0,"100512425"
"48",1996,2013,2013,"100532196","swe",2,1,0.5,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"100532196",NA,NA,NA,0,"100532196"
"49",1996,NA,NA,"100533446","esp",6,1,0.167,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100533446",NA,NA,NA,0,"100533446"
"50",1996,2006,2006,"100559115","esp",8,2,0.25,1996,2006,NA,NA,NA,NA,NA,NA,NA,NA,"100559115",NA,NA,NA,0,"100559115"
"51",1996,NA,NA,"100582704","che",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100582704",NA,NA,NA,0,"100582704"
"52",1996,NA,NA,"100586526","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100586526",NA,NA,NA,0,"100586526"
"53",1996,2006,2006,"100597618","ita",8,5,0.625,1996,2006,NA,NA,NA,NA,NA,NA,NA,NA,"100597618",NA,NA,NA,0,"100597618"
"54",1996,2012,2012,"100601507","bel",5,2,0.4,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"100601507",NA,NA,NA,0,"100601507"
"55",1996,NA,NA,"100602682","bel",5,3,0.6,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100602682",NA,NA,NA,0,"100602682"
"56",1996,NA,NA,"100607944","ita",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100607944",NA,NA,NA,0,"100607944"
"57",1996,NA,NA,"100614061","swe",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100614061",NA,NA,NA,0,"100614061"
