afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60013710,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,bra
60013792,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,4,0,0,bra
60014024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arg
60014120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,bra
60014217,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60014598,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,bra
60014878,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60014923,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,mex
60014992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,bra
60015043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,bra
60015104,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60015760,NA,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,12,7,5,8,11,11,bra
60016063,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arg
60016207,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60016295,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60016746,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,bra
60016828,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60017272,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mex
60017323,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,mex
60017609,NA,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,8,bra
60017841,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bra
60017903,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,mex
60018034,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60018396,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60019176,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,mex
60019376,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arg
60019654,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60019832,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60019875,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60019907,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,arg
60020004,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60020402,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bra
60020457,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,bra
60020776,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,bra
